ts,oldest_ms,fill_pct
2026-03-11T03:54:47.768223800+00:00,4935.114,31.1
2026-03-11T03:54:47.812058700+00:00,4916.425,19.1
2026-03-11T03:54:47.866922700+00:00,4971.279,19.3
2026-03-11T03:54:47.910884800+00:00,5015.234,19.5
2026-03-11T03:54:47.960626900+00:00,5064.973,19.9
2026-03-11T03:54:48.010652800+00:00,5115.021,20.3
2026-03-11T03:54:48.060929100+00:00,5165.287,20.7
2026-03-11T03:54:48.110439100+00:00,5214.799,20.9
2026-03-11T03:54:48.166537100+00:00,5270.888,21.3
2026-03-11T03:54:48.209902900+00:00,5314.201,21.5
2026-03-11T03:54:48.280527600+00:00,5384.902,22.1
2026-03-11T03:54:48.315067600+00:00,5419.328,22.1
2026-03-11T03:54:48.364729900+00:00,5469.079,22.5
2026-03-11T03:54:48.422839700+00:00,5527.231,22.7
2026-03-11T03:54:48.465928300+00:00,5570.326,23.2
2026-03-11T03:54:48.514642+00:00,5619.025,23.4
2026-03-11T03:54:48.565401300+00:00,5669.789,23.8
2026-03-11T03:54:48.615985800+00:00,5720.364,24.0
2026-03-11T03:54:48.673023700+00:00,5777.413,24.6
2026-03-11T03:54:48.715912300+00:00,5820.299,24.8
2026-03-11T03:54:48.762629200+00:00,5866.983,25.0
2026-03-11T03:54:48.816012700+00:00,5920.358,25.2
2026-03-11T03:54:48.865839100+00:00,5970.156,25.8
2026-03-11T03:54:48.923110200+00:00,6027.450,26.0
2026-03-11T03:54:48.960237400+00:00,6064.602,26.4
2026-03-11T03:54:49.016635+00:00,6120.985,26.6
2026-03-11T03:54:49.075212700+00:00,6179.524,27.0
2026-03-11T03:54:49.123668700+00:00,6228.022,27.3
2026-03-11T03:54:49.163963600+00:00,6268.356,27.5
2026-03-11T03:54:49.221268500+00:00,6325.656,27.9
2026-03-11T03:54:49.263411800+00:00,6367.713,28.3
2026-03-11T03:54:49.321532100+00:00,6425.909,28.7
2026-03-11T03:54:49.363184600+00:00,6467.567,28.9
2026-03-11T03:54:49.421477500+00:00,6525.868,29.3
2026-03-11T03:54:49.462898600+00:00,6567.258,29.5
2026-03-11T03:54:49.512109900+00:00,6616.503,29.7
2026-03-11T03:54:49.568090400+00:00,6672.469,30.1
2026-03-11T03:54:49.609835200+00:00,6714.223,30.3
2026-03-11T03:54:49.667849400+00:00,6772.230,30.7
2026-03-11T03:54:49.716909100+00:00,6821.296,31.1
2026-03-11T03:54:49.766423700+00:00,6870.785,31.4
2026-03-11T03:54:49.817078200+00:00,6921.450,31.6
2026-03-11T03:54:49.882664700+00:00,6987.035,32.0
2026-03-11T03:54:49.916188900+00:00,7020.557,32.4
2026-03-11T03:54:49.966066600+00:00,7070.451,32.8
2026-03-11T03:54:50.016541300+00:00,7120.934,32.8
2026-03-11T03:54:50.065778600+00:00,7170.174,33.2
2026-03-11T03:54:50.115826900+00:00,7220.212,33.6
2026-03-11T03:54:50.164930400+00:00,7269.284,34.0
2026-03-11T03:54:50.213867800+00:00,7318.233,34.2
2026-03-11T03:54:50.263520+00:00,7367.915,34.6
2026-03-11T03:54:50.312721500+00:00,7417.095,34.8
2026-03-11T03:54:50.361841800+00:00,7466.234,35.4
2026-03-11T03:54:50.415738600+00:00,7520.131,35.5
2026-03-11T03:54:50.463464400+00:00,7567.858,35.7
2026-03-11T03:54:50.512320200+00:00,7616.712,35.9
2026-03-11T03:54:50.561446300+00:00,7665.833,36.5
2026-03-11T03:54:50.610534700+00:00,7714.927,36.7
2026-03-11T03:54:50.679910900+00:00,7784.271,37.1
2026-03-11T03:54:50.728623+00:00,7832.995,37.3
2026-03-11T03:54:50.761727300+00:00,7866.116,37.9
2026-03-11T03:54:50.810992800+00:00,7915.360,37.9
2026-03-11T03:54:50.864521400+00:00,7968.894,38.3
2026-03-11T03:54:50.912590800+00:00,8016.977,38.5
2026-03-11T03:54:50.978569300+00:00,8082.959,39.1
2026-03-11T03:54:51.011092200+00:00,8115.452,39.3
2026-03-11T03:54:51.066004100+00:00,8170.379,39.6
2026-03-11T03:54:51.115670500+00:00,8220.013,39.8
2026-03-11T03:54:51.176285300+00:00,8280.590,40.4
2026-03-11T03:54:51.209720900+00:00,8314.071,40.4
2026-03-11T03:54:51.266211800+00:00,8370.508,40.6
2026-03-11T03:54:51.316120600+00:00,8420.498,41.0
2026-03-11T03:54:51.362493400+00:00,8466.698,41.4
2026-03-11T03:54:51.415774400+00:00,8520.152,41.8
2026-03-11T03:54:51.480290400+00:00,8584.669,42.0
2026-03-11T03:54:51.513594700+00:00,8617.996,42.2
2026-03-11T03:54:51.570496100+00:00,8674.850,42.6
2026-03-11T03:54:51.627115600+00:00,8731.396,43.0
2026-03-11T03:54:51.676653400+00:00,8781.002,43.2
2026-03-11T03:54:51.709949800+00:00,8814.333,43.6
2026-03-11T03:54:51.763297400+00:00,8867.694,43.9
2026-03-11T03:54:51.815877100+00:00,8920.258,44.3
2026-03-11T03:54:51.865821900+00:00,8970.226,44.5
2026-03-11T03:54:51.915883400+00:00,9020.253,44.5
2026-03-11T03:54:51.978391900+00:00,9082.794,44.9
2026-03-11T03:54:52.011360+00:00,9115.741,45.3
2026-03-11T03:54:52.060838200+00:00,9165.202,45.7
2026-03-11T03:54:52.115907500+00:00,9220.051,45.9
2026-03-11T03:54:52.173463500+00:00,9277.841,46.3
2026-03-11T03:54:52.225096400+00:00,9329.465,46.5
2026-03-11T03:54:52.265092100+00:00,9369.458,46.9
2026-03-11T03:54:52.314581300+00:00,9418.965,47.1
2026-03-11T03:54:52.380373+00:00,9484.740,47.5
2026-03-11T03:54:52.413587800+00:00,9517.954,47.9
2026-03-11T03:54:52.462332900+00:00,9566.728,48.2
2026-03-11T03:54:52.520322600+00:00,9624.684,48.4
2026-03-11T03:54:52.565958400+00:00,9670.335,48.8
2026-03-11T03:54:52.616091600+00:00,9720.482,49.0
2026-03-11T03:54:52.665926200+00:00,9770.301,49.4
2026-03-11T03:54:52.715961500+00:00,9820.325,49.6
2026-03-11T03:54:52.780383700+00:00,9884.325,49.8
2026-03-11T03:54:52.813006+00:00,6580.853,37.9
2026-03-11T03:54:52.862068700+00:00,6629.876,37.9
2026-03-11T03:54:52.910044700+00:00,6677.876,38.3
2026-03-11T03:54:52.965512900+00:00,6733.350,38.5
2026-03-11T03:54:53.015678200+00:00,6783.503,39.1
2026-03-11T03:54:53.065921300+00:00,6833.740,39.3
2026-03-11T03:54:53.131596500+00:00,6899.430,39.6
2026-03-11T03:54:53.164742200+00:00,6932.573,39.8
2026-03-11T03:54:53.230711100+00:00,6998.549,40.4
2026-03-11T03:54:53.263425600+00:00,7031.228,40.6
2026-03-11T03:54:53.316260700+00:00,7084.073,41.0
2026-03-11T03:54:53.365722300+00:00,7133.555,41.2
2026-03-11T03:54:53.425801700+00:00,7193.353,41.6
2026-03-11T03:54:53.467028600+00:00,7234.856,42.0
2026-03-11T03:54:53.526066300+00:00,7293.874,42.2
2026-03-11T03:54:53.559648800+00:00,7327.488,42.6
2026-03-11T03:54:53.615281800+00:00,7383.099,42.8
2026-03-11T03:54:53.676645700+00:00,7444.473,43.2
2026-03-11T03:54:53.709693200+00:00,7477.529,43.4
2026-03-11T03:54:53.774675400+00:00,7542.501,43.8
2026-03-11T03:54:53.815446300+00:00,7583.260,44.1
2026-03-11T03:54:53.864972500+00:00,7632.808,44.3
2026-03-11T03:54:53.915535900+00:00,7683.363,44.5
2026-03-11T03:54:53.963058200+00:00,7730.873,44.9
2026-03-11T03:54:54.024569900+00:00,7792.402,45.3
2026-03-11T03:54:54.074478500+00:00,7842.309,45.7
2026-03-11T03:54:54.111430300+00:00,7879.219,45.9
2026-03-11T03:54:54.163407100+00:00,7931.215,46.1
2026-03-11T03:54:54.211421700+00:00,7979.218,46.7
2026-03-11T03:54:54.261116100+00:00,8028.939,46.7
2026-03-11T03:54:54.317143400+00:00,8084.946,47.1
2026-03-11T03:54:54.382343700+00:00,8150.165,47.3
2026-03-11T03:54:54.415581600+00:00,8183.416,47.9
2026-03-11T03:54:54.480679200+00:00,8248.505,48.0
2026-03-11T03:54:54.513905500+00:00,8281.710,48.4
2026-03-11T03:54:54.562828100+00:00,8330.659,48.4
2026-03-11T03:54:54.611652500+00:00,8379.476,48.6
2026-03-11T03:54:54.665741300+00:00,8433.559,49.2
2026-03-11T03:54:54.715717800+00:00,8483.533,49.4
2026-03-11T03:54:54.781344400+00:00,8549.149,49.8
2026-03-11T03:54:54.813908600+00:00,8581.667,50.0
2026-03-11T03:54:54.863448900+00:00,8631.280,50.6
2026-03-11T03:54:54.914886200+00:00,8682.727,50.6
2026-03-11T03:54:54.960334200+00:00,8728.179,51.0
2026-03-11T03:54:55.017784+00:00,8785.605,51.2
2026-03-11T03:54:55.069564+00:00,8837.384,51.8
2026-03-11T03:54:55.115787400+00:00,8883.590,52.0
2026-03-11T03:54:55.165770100+00:00,8933.584,52.3
2026-03-11T03:54:55.221678900+00:00,8989.484,52.5
2026-03-11T03:54:55.265536800+00:00,9033.364,52.9
2026-03-11T03:54:55.314220+00:00,9082.025,53.1
2026-03-11T03:54:55.362750200+00:00,9130.552,53.5
2026-03-11T03:54:55.415622400+00:00,9183.443,53.7
2026-03-11T03:54:55.466538100+00:00,9234.358,54.3
2026-03-11T03:54:55.525634800+00:00,9293.451,54.5
2026-03-11T03:54:55.582336+00:00,9350.161,54.9
2026-03-11T03:54:55.614881500+00:00,9382.683,54.9
2026-03-11T03:54:55.665470900+00:00,9433.286,55.5
2026-03-11T03:54:55.715608900+00:00,9483.418,55.7
2026-03-11T03:54:55.764709900+00:00,9532.534,56.1
2026-03-11T03:54:55.813279600+00:00,9581.091,56.2
2026-03-11T03:54:55.865492700+00:00,9633.307,56.8
2026-03-11T03:54:55.915703+00:00,9683.508,57.0
2026-03-11T03:54:55.965672800+00:00,9733.497,57.4
2026-03-11T03:54:56.030312500+00:00,9798.128,57.6
2026-03-11T03:54:56.066539500+00:00,9834.365,58.2
2026-03-11T03:54:56.131087200+00:00,9898.918,58.4
2026-03-11T03:54:56.164720900+00:00,9932.526,58.6
2026-03-11T03:54:56.215227500+00:00,9983.038,59.0
2026-03-11T03:54:56.262892600+00:00,10030.725,59.2
2026-03-11T03:54:56.314698900+00:00,10082.524,59.8
2026-03-11T03:54:56.361894800+00:00,10129.731,60.0
2026-03-11T03:54:56.416938100+00:00,10184.768,60.4
2026-03-11T03:54:56.465626800+00:00,10233.453,60.4
2026-03-11T03:54:56.513594900+00:00,10281.431,60.9
2026-03-11T03:54:56.562309900+00:00,10330.146,61.1
2026-03-11T03:54:56.612544800+00:00,10380.342,61.5
2026-03-11T03:54:56.681451+00:00,10449.265,61.7
2026-03-11T03:54:56.713901200+00:00,10481.702,62.3
2026-03-11T03:54:56.778994+00:00,10546.790,62.5
2026-03-11T03:54:56.812277600+00:00,10580.087,62.7
2026-03-11T03:54:56.862903400+00:00,10630.679,63.1
2026-03-11T03:54:56.910134900+00:00,10677.967,63.3
2026-03-11T03:54:56.972964600+00:00,10740.802,63.7
2026-03-11T03:54:57.012711600+00:00,10780.532,63.9
2026-03-11T03:54:57.077991800+00:00,10845.827,64.3
2026-03-11T03:54:57.111046300+00:00,10878.879,64.6
2026-03-11T03:54:57.160872200+00:00,10928.676,65.0
2026-03-11T03:54:57.210241100+00:00,10978.064,65.2
2026-03-11T03:54:57.263387300+00:00,11031.225,65.6
2026-03-11T03:54:57.313540700+00:00,11081.377,66.0
2026-03-11T03:54:57.362836300+00:00,11130.656,66.2
2026-03-11T03:54:57.412360600+00:00,11180.161,66.4
2026-03-11T03:54:57.474033300+00:00,11241.856,66.8
2026-03-11T03:54:57.515217500+00:00,11282.897,67.0
2026-03-11T03:54:57.563925600+00:00,11331.756,67.6
2026-03-11T03:54:57.612555300+00:00,11380.378,67.8
2026-03-11T03:54:57.677834800+00:00,11445.554,68.2
2026-03-11T03:54:57.710924200+00:00,11478.680,68.2
2026-03-11T03:54:57.782622600+00:00,11548.684,68.8
2026-03-11T03:54:57.814000600+00:00,8089.486,56.4
2026-03-11T03:54:57.863770800+00:00,8139.246,56.8
2026-03-11T03:54:57.912829200+00:00,8188.299,56.8
2026-03-11T03:54:57.965737900+00:00,8241.228,57.4
2026-03-11T03:54:58.023506900+00:00,8298.991,57.6
2026-03-11T03:54:58.081602800+00:00,8356.943,58.0
2026-03-11T03:54:58.114264400+00:00,8389.723,58.2
2026-03-11T03:54:58.162013900+00:00,8437.502,58.8
2026-03-11T03:54:58.215294200+00:00,8490.787,59.0
2026-03-11T03:54:58.260893500+00:00,8536.382,59.2
2026-03-11T03:54:58.315288600+00:00,8590.760,59.4
2026-03-11T03:54:58.373653700+00:00,8649.145,60.0
2026-03-11T03:54:58.423897200+00:00,8699.382,60.2
2026-03-11T03:54:58.468519400+00:00,8744.001,60.5
2026-03-11T03:54:58.513289600+00:00,8788.760,60.7
2026-03-11T03:54:58.565291+00:00,8840.778,61.3
2026-03-11T03:54:58.613875400+00:00,8889.355,61.3
2026-03-11T03:54:58.665349400+00:00,8940.843,61.7
2026-03-11T03:54:58.713834800+00:00,8989.299,61.9
2026-03-11T03:54:58.761223500+00:00,9036.694,62.5
2026-03-11T03:54:58.814971900+00:00,9090.454,62.7
2026-03-11T03:54:58.870850400+00:00,9146.337,63.1
2026-03-11T03:54:58.914243300+00:00,9189.715,63.3
2026-03-11T03:54:58.974503800+00:00,9249.938,63.9
2026-03-11T03:54:59.014231400+00:00,9289.689,64.1
2026-03-11T03:54:59.060767100+00:00,9336.245,64.5
2026-03-11T03:54:59.123700400+00:00,9399.176,64.6
2026-03-11T03:54:59.165467600+00:00,9440.898,65.2
2026-03-11T03:54:59.223753700+00:00,9499.206,65.4
2026-03-11T03:54:59.266648100+00:00,9542.065,65.8
2026-03-11T03:54:59.315817500+00:00,9591.281,66.0
2026-03-11T03:54:59.364317500+00:00,9639.806,66.6
2026-03-11T03:54:59.415620800+00:00,9691.081,66.8
2026-03-11T03:54:59.471582100+00:00,9746.920,67.2
2026-03-11T03:54:59.514686700+00:00,9790.151,67.2
2026-03-11T03:54:59.568410800+00:00,9843.899,67.8
2026-03-11T03:54:59.615432300+00:00,9890.835,68.0
2026-03-11T03:54:59.665320300+00:00,9940.640,68.4
2026-03-11T03:54:59.730887900+00:00,10006.368,68.6
2026-03-11T03:54:59.764893900+00:00,10040.366,68.9
2026-03-11T03:54:59.814690300+00:00,10090.148,69.3
2026-03-11T03:54:59.859783700+00:00,10134.901,69.5
2026-03-11T03:54:59.914495800+00:00,10189.978,69.9
2026-03-11T03:54:59.974121200+00:00,10249.566,70.3
2026-03-11T03:55:00.025298+00:00,10300.765,70.5
2026-03-11T03:55:00.073474900+00:00,10348.951,70.7
2026-03-11T03:55:00.115336+00:00,10390.792,71.1
2026-03-11T03:55:00.167771100+00:00,10443.255,71.3
2026-03-11T03:55:00.218062400+00:00,10493.557,71.9
2026-03-11T03:55:00.264376300+00:00,10539.851,72.1
2026-03-11T03:55:00.315640100+00:00,10591.070,72.5
2026-03-11T03:55:00.365456500+00:00,10640.930,72.5
2026-03-11T03:55:00.416207500+00:00,10691.682,73.0
2026-03-11T03:55:00.470698900+00:00,10746.148,73.2
2026-03-11T03:55:00.525301300+00:00,10800.737,73.6
2026-03-11T03:55:00.572640300+00:00,10848.111,73.8
2026-03-11T03:55:00.614120900+00:00,10889.603,74.2
2026-03-11T03:55:00.684289700+00:00,10959.718,74.6
2026-03-11T03:55:00.715903+00:00,10991.310,74.8
2026-03-11T03:55:00.764354800+00:00,11039.841,75.2
2026-03-11T03:55:00.815248300+00:00,11090.651,75.6
2026-03-11T03:55:00.865703700+00:00,11141.070,76.0
2026-03-11T03:55:00.909398200+00:00,11184.872,76.2
2026-03-11T03:55:00.965180500+00:00,11240.581,76.4
2026-03-11T03:55:01.015572800+00:00,11291.024,76.8
2026-03-11T03:55:01.065936+00:00,11341.406,77.1
2026-03-11T03:55:01.122488500+00:00,11397.913,77.3
2026-03-11T03:55:01.172186800+00:00,11447.661,77.7
2026-03-11T03:55:01.214816900+00:00,11490.245,78.1
2026-03-11T03:55:01.265370800+00:00,11540.815,78.5
2026-03-11T03:55:01.314556600+00:00,11589.990,78.7
2026-03-11T03:55:01.365689+00:00,11641.079,79.1
2026-03-11T03:55:01.415546300+00:00,11691.031,79.3
2026-03-11T03:55:01.473549+00:00,11749.013,79.7
2026-03-11T03:55:01.522735500+00:00,11798.208,79.9
2026-03-11T03:55:01.565093400+00:00,11840.462,80.3
2026-03-11T03:55:01.612600600+00:00,11888.088,80.7
2026-03-11T03:55:01.664626700+00:00,11940.101,81.1
2026-03-11T03:55:01.723681+00:00,11999.160,81.2
2026-03-11T03:55:01.767879300+00:00,12043.043,81.6
2026-03-11T03:55:01.815368500+00:00,12090.855,82.0
2026-03-11T03:55:01.865475700+00:00,12140.961,82.4
2026-03-11T03:55:01.919699800+00:00,12195.188,82.4
2026-03-11T03:55:01.966548900+00:00,12241.981,82.8
2026-03-11T03:55:02.015283400+00:00,12290.749,83.2
2026-03-11T03:55:02.066079900+00:00,12341.517,83.6
2026-03-11T03:55:02.113952600+00:00,12389.450,83.8
2026-03-11T03:55:02.160647900+00:00,12436.127,84.2
2026-03-11T03:55:02.215451800+00:00,12490.940,84.4
2026-03-11T03:55:02.272833200+00:00,12548.291,85.0
2026-03-11T03:55:02.313426900+00:00,12588.874,85.2
2026-03-11T03:55:02.360833800+00:00,12636.334,85.5
2026-03-11T03:55:02.411217600+00:00,12686.699,85.7
2026-03-11T03:55:02.462204500+00:00,12737.655,86.3
2026-03-11T03:55:02.511346700+00:00,12786.830,86.5
2026-03-11T03:55:02.560095200+00:00,12835.579,86.9
2026-03-11T03:55:02.609701800+00:00,12885.190,87.1
2026-03-11T03:55:02.665508900+00:00,12940.982,87.7
2026-03-11T03:55:02.712813100+00:00,12988.231,87.7
2026-03-11T03:55:02.760581400+00:00,13035.060,87.9
2026-03-11T03:55:02.835145900+00:00,9436.966,75.8
2026-03-11T03:55:02.862461800+00:00,9464.200,76.2
2026-03-11T03:55:02.911311900+00:00,9513.126,76.6
2026-03-11T03:55:02.960169300+00:00,9561.959,76.8
2026-03-11T03:55:03.017149100+00:00,9618.727,77.0
2026-03-11T03:55:03.063770100+00:00,9665.556,77.3
2026-03-11T03:55:03.115133+00:00,9716.935,77.7
2026-03-11T03:55:03.164629200+00:00,9766.440,77.9
2026-03-11T03:55:03.215970200+00:00,9817.770,78.3
2026-03-11T03:55:03.265283600+00:00,9867.069,78.7
2026-03-11T03:55:03.323523+00:00,9925.326,79.1
2026-03-11T03:55:03.364795200+00:00,9966.597,79.3
2026-03-11T03:55:03.414404600+00:00,10016.169,79.7
2026-03-11T03:55:03.464123+00:00,10065.855,79.9
2026-03-11T03:55:03.512817500+00:00,10114.623,80.3
2026-03-11T03:55:03.560673500+00:00,10162.307,80.5
2026-03-11T03:55:03.624593+00:00,10226.301,80.9
2026-03-11T03:55:03.664590100+00:00,10266.375,81.1
2026-03-11T03:55:03.715413100+00:00,10317.123,81.6
2026-03-11T03:55:03.762482600+00:00,10364.286,81.6
2026-03-11T03:55:03.810049100+00:00,10411.833,82.0
2026-03-11T03:55:03.874330200+00:00,10476.115,82.2
2026-03-11T03:55:03.913860900+00:00,10515.678,82.8
2026-03-11T03:55:03.966845900+00:00,10568.644,83.0
2026-03-11T03:55:04.030149100+00:00,10631.963,83.4
2026-03-11T03:55:04.072158100+00:00,10671.656,83.6
2026-03-11T03:55:04.110395300+00:00,10712.150,84.2
2026-03-11T03:55:04.164756500+00:00,10766.508,84.4
2026-03-11T03:55:04.223148900+00:00,10824.958,84.8
2026-03-11T03:55:04.265204600+00:00,10867.012,85.0
2026-03-11T03:55:04.313924100+00:00,10915.735,85.5
2026-03-11T03:55:04.362500800+00:00,10964.302,85.7
2026-03-11T03:55:04.414994400+00:00,11016.797,86.1
2026-03-11T03:55:04.466441400+00:00,11068.249,86.1
2026-03-11T03:55:04.514987500+00:00,11116.794,86.7
2026-03-11T03:55:04.563189700+00:00,11165.008,86.9
2026-03-11T03:55:04.612067+00:00,11213.852,87.3
2026-03-11T03:55:04.664709900+00:00,11266.482,87.5
2026-03-11T03:55:04.715234600+00:00,11316.898,87.9
2026-03-11T03:55:04.763786200+00:00,11365.572,88.3
2026-03-11T03:55:04.815014100+00:00,11416.796,88.7
2026-03-11T03:55:04.865182400+00:00,11466.957,88.9
2026-03-11T03:55:04.914891300+00:00,11516.690,89.3
2026-03-11T03:55:04.966918900+00:00,11568.704,89.6
2026-03-11T03:55:05.012670300+00:00,11614.388,89.6
2026-03-11T03:55:05.060409200+00:00,11662.213,90.0
2026-03-11T03:55:05.114846600+00:00,11716.626,90.2
2026-03-11T03:55:05.162702+00:00,11764.507,90.8
2026-03-11T03:55:05.210589+00:00,11812.402,91.0
2026-03-11T03:55:05.267113400+00:00,11868.914,91.4
2026-03-11T03:55:05.314277800+00:00,11916.062,91.6
2026-03-11T03:55:05.361720400+00:00,11963.503,92.2
2026-03-11T03:55:05.415734300+00:00,12017.517,92.4
2026-03-11T03:55:05.463823500+00:00,12065.607,92.8
2026-03-11T03:55:05.513148800+00:00,12114.924,93.0
2026-03-11T03:55:05.560547800+00:00,12162.361,93.6
2026-03-11T03:55:05.615585200+00:00,12217.398,93.8
2026-03-11T03:55:05.663198100+00:00,12264.987,94.1
2026-03-11T03:55:05.715429100+00:00,12317.230,94.3
2026-03-11T03:55:05.765251+00:00,12367.036,94.9
2026-03-11T03:55:05.812877300+00:00,12414.656,95.1
2026-03-11T03:55:05.864787+00:00,12466.602,95.5
2026-03-11T03:55:05.921811400+00:00,12523.621,95.7
2026-03-11T03:55:05.969640+00:00,12571.423,96.3
2026-03-11T03:55:06.019095300+00:00,12620.901,96.5
2026-03-11T03:55:06.075200500+00:00,12677.018,96.9
2026-03-11T03:55:06.123641400+00:00,12725.253,97.1
2026-03-11T03:55:06.171091300+00:00,12772.880,97.5
2026-03-11T03:55:06.215757700+00:00,12817.557,97.7
2026-03-11T03:55:06.272199100+00:00,12874.015,98.0
2026-03-11T03:55:06.313594200+00:00,12915.404,98.2
2026-03-11T03:55:06.362843800+00:00,12964.659,98.8
2026-03-11T03:55:06.411897800+00:00,13013.707,99.0
2026-03-11T03:55:06.462793400+00:00,13064.601,99.4
2026-03-11T03:55:06.512955800+00:00,13114.766,99.6
2026-03-11T03:55:06.560825+00:00,13162.586,100.0
2026-03-11T03:55:06.609625800+00:00,13211.446,100.0
2026-03-17T15:45:20.532406900+00:00,50.365,0.0
2026-03-17T15:45:20.582346300+00:00,25.431,0.0
2026-03-17T15:45:20.632691200+00:00,75.776,0.2
2026-03-17T15:45:20.682281200+00:00,125.365,0.8
2026-03-17T15:45:20.732134700+00:00,175.213,0.8
2026-03-17T15:45:20.782199900+00:00,225.285,1.4
2026-03-17T15:45:20.832237100+00:00,275.322,1.6
2026-03-17T15:45:20.883518500+00:00,326.599,2.0
2026-03-17T15:45:20.932569+00:00,375.653,2.3
2026-03-17T15:45:20.991452500+00:00,434.534,2.5
2026-03-17T15:45:21.032326100+00:00,475.411,2.9
2026-03-17T15:45:21.082157200+00:00,525.242,3.3
2026-03-17T15:45:21.132379400+00:00,575.464,3.7
2026-03-17T15:45:21.182448200+00:00,625.532,3.9
2026-03-17T15:45:21.232872700+00:00,675.957,4.3
2026-03-17T15:45:21.282348600+00:00,725.432,4.7
2026-03-17T15:45:21.332253100+00:00,775.338,5.1
2026-03-17T15:45:21.382363300+00:00,825.448,5.3
2026-03-17T15:45:21.432274600+00:00,875.352,5.7
2026-03-17T15:45:21.482385600+00:00,925.465,6.1
2026-03-17T15:45:21.532356500+00:00,975.440,6.4
2026-03-17T15:45:21.582318+00:00,1025.403,6.6
2026-03-17T15:45:21.633515200+00:00,1076.598,7.0
2026-03-17T15:45:21.682302+00:00,1125.387,7.2
2026-03-17T15:45:21.732346700+00:00,1175.428,7.8
2026-03-17T15:45:21.782100100+00:00,1225.180,7.8
2026-03-17T15:45:21.832247200+00:00,1275.332,8.4
2026-03-17T15:45:21.882081100+00:00,1325.164,8.6
2026-03-17T15:45:21.932084900+00:00,1375.164,9.0
2026-03-17T15:45:21.982080700+00:00,1425.159,9.2
2026-03-17T15:45:22.032076600+00:00,1475.159,9.6
2026-03-17T15:45:22.082064400+00:00,1525.148,10.0
2026-03-17T15:45:22.132074200+00:00,1575.157,10.4
2026-03-17T15:45:22.182079200+00:00,1625.157,10.5
2026-03-17T15:45:22.232069700+00:00,1675.147,10.9
2026-03-17T15:45:22.282067600+00:00,1725.151,11.3
2026-03-17T15:45:22.332054100+00:00,1775.138,11.7
2026-03-17T15:45:22.382069900+00:00,1825.148,11.9
2026-03-17T15:45:22.432445300+00:00,1875.528,12.3
2026-03-17T15:45:22.482055400+00:00,1925.139,12.7
2026-03-17T15:45:22.532055900+00:00,1975.142,13.1
2026-03-17T15:45:22.582069700+00:00,2025.148,13.3
2026-03-17T15:45:22.633235+00:00,2076.314,13.5
2026-03-17T15:45:22.694274900+00:00,2137.356,14.3
2026-03-17T15:45:22.732090400+00:00,2175.172,14.5
2026-03-17T15:45:22.782089400+00:00,2225.163,14.6
2026-03-17T15:45:22.832053500+00:00,2275.139,15.0
2026-03-17T15:45:22.883596900+00:00,2326.675,15.2
2026-03-17T15:45:22.932067800+00:00,2375.144,15.6
2026-03-17T15:45:22.982064700+00:00,2425.143,16.0
2026-03-17T15:45:23.032063400+00:00,2475.149,16.4
2026-03-17T15:45:23.082076700+00:00,2525.154,16.6
2026-03-17T15:45:23.133567100+00:00,2576.644,17.0
2026-03-17T15:45:23.182067200+00:00,2625.144,17.4
2026-03-17T15:45:23.232059300+00:00,2675.145,17.8
2026-03-17T15:45:23.282075900+00:00,2725.154,18.0
2026-03-17T15:45:23.332054600+00:00,2775.140,18.6
2026-03-17T15:45:23.382062+00:00,2825.140,18.8
2026-03-17T15:45:23.432080700+00:00,2875.161,19.1
2026-03-17T15:45:23.482065900+00:00,2925.143,19.3
2026-03-17T15:45:23.532066800+00:00,2975.150,19.9
2026-03-17T15:45:23.582074800+00:00,3025.152,20.1
2026-03-17T15:45:23.632509700+00:00,3075.589,20.3
2026-03-17T15:45:23.682068500+00:00,3125.146,20.7
2026-03-17T15:45:23.732166500+00:00,3175.241,21.1
2026-03-17T15:45:23.782083100+00:00,3225.159,21.5
2026-03-17T15:45:23.836458900+00:00,3279.537,21.7
2026-03-17T15:45:23.883587800+00:00,3326.665,22.1
2026-03-17T15:45:23.932069500+00:00,3375.146,22.5
2026-03-17T15:45:23.982065400+00:00,3425.143,22.9
2026-03-17T15:45:24.032067300+00:00,3475.145,23.0
2026-03-17T15:45:24.085212800+00:00,3528.285,23.4
2026-03-17T15:45:24.132073700+00:00,3575.151,23.8
2026-03-17T15:45:24.182067+00:00,3625.145,24.2
2026-03-17T15:45:24.232067900+00:00,3675.145,24.4
2026-03-17T15:45:24.286775400+00:00,3729.847,24.8
2026-03-17T15:45:24.334119600+00:00,3777.197,25.2
2026-03-17T15:45:24.382070600+00:00,3825.149,25.6
2026-03-17T15:45:24.432083100+00:00,3875.162,25.8
2026-03-17T15:45:24.482066400+00:00,3925.143,26.2
2026-03-17T15:45:24.537078600+00:00,3980.157,26.6
2026-03-17T15:45:24.584269200+00:00,4027.347,27.0
2026-03-17T15:45:24.632071200+00:00,4075.149,27.1
2026-03-17T15:45:24.682070100+00:00,4125.149,27.5
2026-03-17T15:45:24.732072700+00:00,4175.152,27.9
2026-03-17T15:45:24.787275800+00:00,4230.354,28.3
2026-03-17T15:45:24.832353600+00:00,4275.430,28.5
2026-03-17T15:45:24.882064500+00:00,4325.142,28.9
2026-03-17T15:45:24.932076600+00:00,4375.155,29.3
2026-03-17T15:45:24.982070400+00:00,4425.148,29.7
