ts,batch_size,avg_queue_ms,max_queue_ms,fill_pct,event
2026-03-17T15:46:35.741221800+00:00,64,4378.841,4378.841,17.6,not_in_window
2026-03-17T15:46:35.789115700+00:00,64,4426.731,4426.731,18.0,not_in_window
2026-03-17T15:46:35.836450500+00:00,64,4474.070,4474.070,18.4,not_in_window
2026-03-17T15:46:35.897957+00:00,64,4535.572,4535.572,18.6,not_in_window
2026-03-17T15:46:35.945928800+00:00,64,4583.541,4583.541,18.9,not_in_window
2026-03-17T15:46:35.992810300+00:00,64,4630.424,4630.424,19.3,not_in_window
2026-03-17T15:46:36.040166900+00:00,64,4677.793,4677.793,19.7,not_in_window
2026-03-17T15:46:36.087570500+00:00,64,4725.205,4725.205,19.9,not_in_window
2026-03-17T15:46:36.134595500+00:00,64,4772.220,4772.220,20.3,not_in_window
2026-03-17T15:46:36.182208300+00:00,64,4819.845,4819.845,20.7,not_in_window
2026-03-17T15:46:36.244976700+00:00,64,4882.612,4882.612,21.1,not_in_window
2026-03-17T15:46:36.291550100+00:00,64,4929.161,4929.161,21.3,not_in_window
2026-03-17T15:46:36.338780800+00:00,64,4976.378,4976.378,21.7,not_in_window
2026-03-17T15:46:36.385256700+00:00,64,5022.899,5022.899,22.1,not_in_window
2026-03-17T15:46:36.447402200+00:00,64,5085.019,5085.019,22.5,not_in_window
2026-03-17T15:46:36.495324300+00:00,64,5132.950,5132.950,22.7,not_in_window
2026-03-17T15:46:36.541186800+00:00,64,5178.815,5178.815,23.0,not_in_window
2026-03-17T15:46:36.589279200+00:00,64,5226.910,5226.910,23.4,not_in_window
2026-03-17T15:46:36.636082200+00:00,64,5273.720,5273.720,23.8,not_in_window
2026-03-17T15:46:36.683731800+00:00,64,5321.372,5321.372,24.0,not_in_window
2026-03-17T15:46:36.746744700+00:00,64,5384.360,5384.360,24.4,not_in_window
2026-03-17T15:46:36.794806700+00:00,64,5432.435,5432.435,24.8,not_in_window
2026-03-17T15:46:36.840655300+00:00,64,5478.267,5478.267,25.2,not_in_window
2026-03-17T15:46:36.887938200+00:00,64,5525.569,5525.569,25.4,not_in_window
2026-03-17T15:46:36.934443400+00:00,64,5572.087,5572.087,25.8,not_in_window
2026-03-17T15:46:36.996644500+00:00,64,5634.273,5634.273,26.2,not_in_window
2026-03-17T15:46:37.043783400+00:00,64,5681.419,5681.419,26.6,not_in_window
2026-03-17T15:46:37.091944300+00:00,64,5729.577,5729.577,26.8,not_in_window
2026-03-17T15:46:37.139084200+00:00,64,5776.706,5776.706,27.1,not_in_window
2026-03-17T15:46:37.187111600+00:00,64,5824.755,5824.755,27.5,not_in_window
2026-03-17T15:46:37.233744900+00:00,64,5871.379,5871.379,27.9,not_in_window
2026-03-17T15:46:37.295546500+00:00,64,5933.104,5933.104,28.1,not_in_window
2026-03-17T15:46:37.341057500+00:00,64,5978.689,5978.689,28.5,not_in_window
2026-03-17T15:46:37.388537100+00:00,64,6026.168,6026.168,28.9,not_in_window
2026-03-17T15:46:37.436348800+00:00,64,6073.986,6073.986,29.3,not_in_window
2026-03-17T15:46:37.483832300+00:00,64,6121.474,6121.474,29.5,not_in_window
2026-03-17T15:46:37.546946900+00:00,64,6184.570,6184.570,29.9,not_in_window
2026-03-17T15:46:37.593450100+00:00,64,6231.082,6231.082,30.3,not_in_window
2026-03-17T15:46:37.638891700+00:00,64,6276.402,6276.402,30.7,not_in_window
2026-03-17T15:46:37.685309+00:00,64,6322.834,6322.834,30.9,not_in_window
2026-03-17T15:46:37.748778800+00:00,64,6386.398,6386.398,31.2,not_in_window
2026-03-17T15:46:37.793548200+00:00,64,6431.178,6431.178,31.6,not_in_window
2026-03-17T15:46:37.840658300+00:00,64,6478.290,6478.290,32.0,not_in_window
2026-03-17T15:46:37.887845200+00:00,64,6525.476,6525.476,32.2,not_in_window
2026-03-17T15:46:37.933763400+00:00,64,6571.217,6571.217,32.6,not_in_window
2026-03-17T15:46:37.996966300+00:00,64,6634.595,6634.595,33.0,not_in_window
2026-03-17T15:46:38.044275900+00:00,64,6681.856,6681.856,33.4,not_in_window
2026-03-17T15:46:38.090267400+00:00,64,6727.895,6727.895,33.6,not_in_window
2026-03-17T15:46:38.144534300+00:00,64,6782.177,6782.177,34.0,not_in_window
2026-03-17T15:46:38.183871400+00:00,64,6821.482,6821.482,34.4,not_in_window
2026-03-17T15:46:38.247553100+00:00,64,6885.175,6885.175,34.8,not_in_window
2026-03-17T15:46:38.295082100+00:00,64,6932.598,6932.598,35.0,not_in_window
2026-03-17T15:46:38.342749200+00:00,64,6980.368,6980.368,35.4,not_in_window
2026-03-17T15:46:38.389641900+00:00,64,7027.273,7027.273,35.7,not_in_window
2026-03-17T15:46:38.436019+00:00,64,7073.653,7073.653,36.1,not_in_window
2026-03-17T15:46:38.497755900+00:00,64,7135.390,7135.390,36.3,not_in_window
2026-03-17T15:46:38.545527900+00:00,64,7183.155,7183.155,36.7,not_in_window
2026-03-17T15:46:38.593497200+00:00,64,7231.130,7231.130,37.1,not_in_window
2026-03-17T15:46:38.641041900+00:00,64,7278.574,7278.574,37.5,not_in_window
2026-03-17T15:46:38.687525500+00:00,64,7325.157,7325.157,37.7,not_in_window
2026-03-17T15:46:38.734848700+00:00,64,7372.482,7372.482,38.1,not_in_window
2026-03-17T15:46:38.797882900+00:00,64,7435.519,7435.519,38.5,not_in_window
2026-03-17T15:46:38.845394900+00:00,64,7482.979,7482.979,38.9,not_in_window
2026-03-17T15:46:38.891741200+00:00,64,7529.354,7529.354,39.1,not_in_window
2026-03-17T15:46:38.939446100+00:00,64,7576.958,7576.958,39.5,not_in_window
2026-03-17T15:46:38.986138600+00:00,64,7623.784,7623.784,39.8,not_in_window
2026-03-17T15:46:39.033464700+00:00,64,7671.098,7671.098,40.2,not_in_window
2026-03-17T15:46:39.095023700+00:00,64,7732.655,7732.655,40.4,not_in_window
2026-03-17T15:46:39.141201700+00:00,64,7778.829,7778.829,40.8,not_in_window
2026-03-17T15:46:39.187222200+00:00,64,7824.854,7824.854,41.2,not_in_window
2026-03-17T15:46:39.235201800+00:00,64,7872.813,7872.813,41.6,not_in_window
2026-03-17T15:46:39.297460800+00:00,64,7935.094,7935.094,41.8,not_in_window
2026-03-17T15:46:39.343846400+00:00,64,7981.447,7981.447,42.2,not_in_window
2026-03-17T15:46:39.389994800+00:00,64,8027.627,8027.627,42.6,not_in_window
2026-03-17T15:46:39.437288700+00:00,64,8074.776,8074.776,43.0,not_in_window
2026-03-17T15:46:39.484253+00:00,64,8121.900,8121.900,43.2,not_in_window
2026-03-17T15:46:39.546763+00:00,64,8184.356,8184.356,43.6,not_in_window
2026-03-17T15:46:39.592800300+00:00,64,8230.433,8230.433,43.9,not_in_window
2026-03-17T15:46:39.638600900+00:00,64,8276.065,8276.065,44.3,not_in_window
2026-03-17T15:46:39.686206100+00:00,64,8323.839,8323.839,44.5,not_in_window
2026-03-17T15:46:39.733134500+00:00,64,8370.767,8370.767,44.9,not_in_window
2026-03-17T15:46:39.794949600+00:00,64,8432.563,8432.563,45.3,not_in_window
2026-03-17T15:46:39.843094800+00:00,64,8480.722,8480.722,45.7,not_in_window
2026-03-17T15:46:39.889366100+00:00,64,8526.992,8526.992,45.9,not_in_window
2026-03-17T15:46:39.937399300+00:00,64,8575.035,8575.035,46.3,not_in_window
2026-03-17T15:46:39.984363100+00:00,64,8621.967,8621.967,46.7,not_in_window
2026-03-17T15:46:40.047699800+00:00,64,8685.283,8685.283,47.1,not_in_window
2026-03-17T15:46:40.094461900+00:00,64,8732.094,8732.094,47.3,not_in_window
2026-03-17T15:46:40.142705200+00:00,64,8780.319,8780.319,47.5,not_in_window
2026-03-17T15:46:40.189228700+00:00,64,8826.865,8826.865,48.0,not_in_window
2026-03-17T15:46:40.234710600+00:00,64,8872.354,8872.354,48.2,not_in_window
2026-03-17T15:46:40.296909200+00:00,64,8934.536,8934.536,48.6,not_in_window
2026-03-17T15:46:40.343791700+00:00,64,8981.315,8981.315,48.8,not_in_window
2026-03-17T15:46:40.390421400+00:00,64,9028.055,9028.055,49.4,not_in_window
2026-03-17T15:46:40.438389100+00:00,64,9076.034,9076.034,49.6,not_in_window
2026-03-17T15:46:40.483697100+00:00,64,9121.341,9121.341,50.0,not_in_window
2026-03-17T15:46:40.558833900+00:00,64,9186.347,9186.347,50.2,sent
2026-03-17T15:46:40.602766900+00:00,64,6027.061,6027.061,38.3,sent
2026-03-17T15:46:40.650111700+00:00,64,9281.568,9281.568,26.0,sent
2026-03-17T15:46:40.696753400+00:00,64,8927.888,8927.888,13.9,sent
2026-03-17T15:46:40.745253700+00:00,64,4772.662,4772.662,1.6,sent
2026-03-17T15:46:40.799698+00:00,11,622.507,622.507,0.0,sent
2026-03-17T15:46:40.845650800+00:00,1,17.206,17.206,0.0,sent
2026-03-17T15:46:40.892640800+00:00,2,42.513,42.513,0.0,sent
2026-03-17T15:46:40.939795200+00:00,1,11.261,11.261,0.0,sent
2026-03-17T15:46:40.987549800+00:00,3,32.102,32.102,0.0,sent
2026-03-17T15:46:41.034496100+00:00,1,6.074,6.074,0.0,sent
2026-03-17T15:46:41.098779700+00:00,2,31.982,31.982,0.0,sent
2026-03-17T15:46:41.146289300+00:00,1,17.581,17.581,0.0,sent
2026-03-17T15:46:41.194132600+00:00,3,15.480,15.480,0.0,sent
2026-03-17T15:46:41.240619500+00:00,1,12.083,12.083,0.0,sent
2026-03-17T15:46:41.287962900+00:00,1,9.516,9.516,0.0,sent
2026-03-17T15:46:41.335710400+00:00,2,47.596,47.596,0.0,sent
2026-03-17T15:46:41.382288400+00:00,2,7.189,7.189,0.0,not_in_window
2026-03-17T15:46:41.445457100+00:00,2,70.346,70.346,0.4,not_in_window
2026-03-17T15:46:41.492232800+00:00,2,117.139,117.139,0.6,not_in_window
2026-03-17T15:46:41.539578200+00:00,2,164.453,164.453,1.0,not_in_window
2026-03-17T15:46:41.586909200+00:00,2,211.832,211.832,1.4,not_in_window
2026-03-17T15:46:41.633910900+00:00,2,258.817,258.817,1.8,not_in_window
2026-03-17T15:46:41.696910+00:00,2,321.822,321.822,2.0,not_in_window
2026-03-17T15:46:41.743906900+00:00,2,368.803,368.803,2.3,not_in_window
2026-03-17T15:46:41.789544700+00:00,2,414.419,414.419,2.7,not_in_window
2026-03-17T15:46:41.836775700+00:00,2,461.678,461.678,3.1,not_in_window
2026-03-17T15:46:41.883659200+00:00,2,508.563,508.563,3.3,not_in_window
2026-03-17T15:46:41.946501300+00:00,2,571.414,571.414,3.7,not_in_window
2026-03-17T15:46:41.993398400+00:00,2,618.307,618.307,4.1,not_in_window
2026-03-17T15:46:42.040875900+00:00,2,665.789,665.789,4.5,not_in_window
2026-03-17T15:46:42.088416800+00:00,2,713.333,713.333,4.7,not_in_window
2026-03-17T15:46:42.136034400+00:00,2,760.947,760.947,5.1,not_in_window
2026-03-17T15:46:42.183486+00:00,2,808.387,808.387,5.5,not_in_window
2026-03-17T15:46:42.246832300+00:00,2,871.714,871.714,5.9,not_in_window
2026-03-17T15:46:42.293332400+00:00,2,918.253,918.253,6.1,not_in_window
2026-03-17T15:46:42.340752500+00:00,2,965.664,965.664,6.4,not_in_window
2026-03-17T15:46:42.388514100+00:00,2,1013.400,1013.400,6.8,not_in_window
2026-03-17T15:46:42.434532700+00:00,2,1059.452,1059.452,7.2,not_in_window
2026-03-17T15:46:42.482613800+00:00,2,1107.530,1107.530,7.4,not_in_window
2026-03-17T15:46:42.545656700+00:00,2,1170.571,1170.571,7.8,not_in_window
2026-03-17T15:46:42.593803200+00:00,2,1218.696,1218.696,8.2,not_in_window
2026-03-17T15:46:42.641121900+00:00,2,1265.984,1265.984,8.6,not_in_window
2026-03-17T15:46:42.688408900+00:00,2,1313.327,1313.327,8.8,not_in_window
2026-03-17T15:46:42.734437500+00:00,2,1359.349,1359.349,9.2,not_in_window
2026-03-17T15:46:42.796871400+00:00,2,1421.783,1421.783,9.6,not_in_window
2026-03-17T15:46:42.843236900+00:00,2,1468.137,1468.137,10.0,not_in_window
2026-03-17T15:46:42.890168100+00:00,2,1515.086,1515.086,10.2,not_in_window
2026-03-17T15:46:42.937295200+00:00,2,1562.065,1562.065,10.5,not_in_window
2026-03-17T15:46:42.984852600+00:00,2,1609.773,1609.773,10.9,not_in_window
2026-03-17T15:46:43.032773400+00:00,2,1657.693,1657.693,11.3,not_in_window
2026-03-17T15:46:43.095293800+00:00,2,1720.207,1720.207,11.5,not_in_window
2026-03-17T15:46:43.141218400+00:00,2,1766.133,1766.133,11.9,not_in_window
2026-03-17T15:46:43.188350400+00:00,2,1813.252,1813.252,12.3,not_in_window
2026-03-17T15:46:43.236471200+00:00,2,1861.269,1861.269,12.7,not_in_window
2026-03-17T15:46:43.282532900+00:00,2,1907.368,1907.368,12.7,not_in_window
2026-03-17T15:46:43.345261+00:00,2,1970.176,1970.176,13.3,not_in_window
2026-03-17T15:46:43.392109700+00:00,2,2016.990,2016.990,13.7,not_in_window
2026-03-17T15:46:43.439036+00:00,2,2063.935,2063.935,14.1,not_in_window
2026-03-17T15:46:43.487116200+00:00,2,2112.012,2112.012,14.3,not_in_window
2026-03-17T15:46:43.533699700+00:00,2,2158.614,2158.614,14.6,not_in_window
2026-03-17T15:46:43.596952200+00:00,2,2221.864,2221.864,15.0,not_in_window
2026-03-17T15:46:43.643988200+00:00,2,2268.906,2268.906,15.4,not_in_window
2026-03-17T15:46:43.691643300+00:00,2,2316.511,2316.511,15.6,not_in_window
2026-03-17T15:46:43.738460800+00:00,2,2363.380,2363.380,16.0,not_in_window
2026-03-17T15:46:43.785018600+00:00,2,2409.940,2409.940,16.4,not_in_window
2026-03-17T15:46:43.847658900+00:00,2,2472.569,2472.569,16.8,not_in_window
2026-03-17T15:46:43.895350900+00:00,2,2520.228,2520.228,17.0,not_in_window
2026-03-17T15:46:43.943653800+00:00,2,2568.554,2568.554,17.4,not_in_window
2026-03-17T15:46:43.991349800+00:00,2,2616.262,2616.262,17.8,not_in_window
2026-03-17T15:46:44.037304700+00:00,2,2662.222,2662.222,18.2,not_in_window
2026-03-17T15:46:44.084832900+00:00,2,2709.749,2709.749,18.4,not_in_window
2026-03-17T15:46:44.147970100+00:00,2,2772.878,2772.878,18.8,not_in_window
2026-03-17T15:46:44.195677800+00:00,2,2820.583,2820.583,19.1,not_in_window
2026-03-17T15:46:44.242657+00:00,2,2867.566,2867.566,19.5,not_in_window
2026-03-17T15:46:44.287953100+00:00,2,2912.844,2912.844,19.5,not_in_window
2026-03-17T15:46:44.337421300+00:00,2,2962.317,2962.317,19.7,not_in_window
2026-03-17T15:46:44.382663500+00:00,2,3007.564,3007.564,20.1,not_in_window
2026-03-17T15:46:44.432104400+00:00,2,3057.010,3057.010,20.5,not_in_window
2026-03-17T15:46:44.482092500+00:00,2,3107.000,3107.000,20.9,not_in_window
2026-03-17T15:46:44.532141400+00:00,2,3157.004,3157.004,21.1,not_in_window
2026-03-17T15:46:44.584938200+00:00,2,3209.843,3209.843,21.5,not_in_window
2026-03-17T15:46:44.632095+00:00,2,3256.999,3256.999,21.9,not_in_window
2026-03-17T15:46:44.682109600+00:00,2,3307.005,3307.005,22.3,not_in_window
2026-03-17T15:46:44.732102900+00:00,2,3357.004,3357.004,22.5,not_in_window
2026-03-17T15:46:44.782097600+00:00,2,3406.996,3406.996,22.9,not_in_window
2026-03-17T15:46:44.835554500+00:00,2,3460.452,3460.452,23.2,not_in_window
2026-03-17T15:46:44.883627700+00:00,2,3508.524,3508.524,23.6,not_in_window
2026-03-17T15:46:44.932173+00:00,2,3557.010,3557.010,23.8,not_in_window
2026-03-17T15:46:44.982089600+00:00,2,3606.995,3606.995,24.2,not_in_window
2026-03-17T15:46:45.032086300+00:00,2,3656.991,3656.991,24.6,not_in_window
2026-03-17T15:46:45.082095200+00:00,2,3706.995,3706.995,25.0,not_in_window
2026-03-17T15:46:45.136499900+00:00,2,3761.383,3761.383,25.2,not_in_window
2026-03-17T15:46:45.183446200+00:00,2,3808.352,3808.352,25.6,not_in_window
2026-03-17T15:46:45.249934800+00:00,2,3874.832,3874.832,26.0,not_in_window
2026-03-17T15:46:45.293193700+00:00,2,3918.089,3918.089,26.4,not_in_window
2026-03-17T15:46:45.340469300+00:00,2,3965.358,3965.358,26.6,not_in_window
2026-03-17T15:46:45.387701200+00:00,2,4012.597,4012.597,27.0,not_in_window
2026-03-17T15:46:45.434677800+00:00,2,4059.569,4059.569,27.3,not_in_window
2026-03-17T15:46:45.497503300+00:00,2,4122.364,4122.364,27.7,not_in_window
2026-03-17T15:46:45.544298100+00:00,2,4169.158,4169.158,27.9,not_in_window
2026-03-17T15:46:45.591510700+00:00,2,4216.230,4216.230,28.3,missed_init
2026-03-17T15:46:45.637988300+00:00,64,4210.198,4210.198,16.2,not_in_window
2026-03-17T15:46:45.685547600+00:00,64,4257.753,4257.753,16.6,not_in_window
2026-03-17T15:46:45.733688700+00:00,64,4305.897,4305.897,16.8,not_in_window
2026-03-17T15:46:45.795615300+00:00,64,4367.826,4367.826,17.2,not_in_window
2026-03-17T15:46:45.843353500+00:00,64,4415.528,4415.528,17.6,not_in_window
2026-03-17T15:46:45.890273600+00:00,64,4462.445,4462.445,18.0,not_in_window
2026-03-17T15:46:45.937548100+00:00,64,4509.577,4509.577,18.2,not_in_window
2026-03-17T15:46:45.984188800+00:00,64,4556.355,4556.355,18.6,not_in_window
2026-03-17T15:46:46.052766100+00:00,64,4624.970,4624.970,18.9,not_in_window
2026-03-17T15:46:46.094810500+00:00,64,4666.991,4666.991,19.3,not_in_window
2026-03-17T15:46:46.141457+00:00,64,4713.656,4713.656,19.5,not_in_window
2026-03-17T15:46:46.188838500+00:00,64,4761.022,4761.022,19.9,not_in_window
2026-03-17T15:46:46.236277+00:00,64,4808.485,4808.485,20.3,not_in_window
2026-03-17T15:46:46.283294700+00:00,64,4855.475,4855.475,20.7,not_in_window
2026-03-17T15:46:46.345599100+00:00,64,4917.807,4917.807,20.9,not_in_window
2026-03-17T15:46:46.391788200+00:00,64,4963.996,4963.996,21.3,not_in_window
2026-03-17T15:46:46.438688200+00:00,64,5010.901,5010.901,21.7,not_in_window
2026-03-17T15:46:46.485296500+00:00,64,5057.517,5057.517,22.1,not_in_window
2026-03-17T15:46:46.532840600+00:00,64,5105.013,5105.013,22.3,not_in_window
2026-03-17T15:46:46.596265900+00:00,64,5168.362,5168.362,22.7,not_in_window
2026-03-17T15:46:46.643069600+00:00,64,5215.259,5215.259,23.0,not_in_window
2026-03-17T15:46:46.690332100+00:00,64,5262.544,5262.544,23.2,not_in_window
2026-03-17T15:46:46.736444+00:00,64,5308.647,5308.647,23.6,not_in_window
2026-03-17T15:46:46.783743500+00:00,64,5355.952,5355.952,23.8,not_in_window
2026-03-17T15:46:46.844355900+00:00,64,5416.524,5416.524,24.4,not_in_window
2026-03-17T15:46:46.891822500+00:00,64,5464.001,5464.001,24.6,not_in_window
2026-03-17T15:46:46.939673900+00:00,64,5511.676,5511.676,25.0,not_in_window
2026-03-17T15:46:46.984933400+00:00,64,5557.142,5557.142,25.2,not_in_window
2026-03-17T15:46:47.047459900+00:00,64,5619.649,5619.649,25.8,not_in_window
2026-03-17T15:46:47.094646+00:00,64,5666.856,5666.856,26.0,not_in_window
2026-03-17T15:46:47.142024200+00:00,64,5714.229,5714.229,26.4,not_in_window
2026-03-17T15:46:47.189137300+00:00,64,5761.307,5761.307,26.6,not_in_window
2026-03-17T15:46:47.236468200+00:00,64,5808.668,5808.668,27.1,not_in_window
2026-03-17T15:46:47.284309800+00:00,64,5856.516,5856.516,27.3,not_in_window
2026-03-17T15:46:47.347020500+00:00,64,5919.218,5919.218,27.7,not_in_window
2026-03-17T15:46:47.394253300+00:00,64,5966.306,5966.306,27.9,not_in_window
2026-03-17T15:46:47.442295200+00:00,64,6014.515,6014.515,28.5,not_in_window
2026-03-17T15:46:47.488778700+00:00,64,6060.977,6060.977,28.7,not_in_window
2026-03-17T15:46:47.535406+00:00,64,6107.624,6107.624,28.9,not_in_window
2026-03-17T15:46:47.583754700+00:00,64,6155.776,6155.776,29.3,not_in_window
2026-03-17T15:46:47.646196500+00:00,64,6218.370,6218.370,29.7,not_in_window
2026-03-17T15:46:47.692607600+00:00,64,6264.815,6264.815,30.1,not_in_window
2026-03-17T15:46:47.739797100+00:00,64,6312.003,6312.003,30.3,not_in_window
2026-03-17T15:46:47.787397400+00:00,64,6359.543,6359.543,30.7,not_in_window
2026-03-17T15:46:47.834483600+00:00,64,6406.702,6406.702,31.1,not_in_window
2026-03-17T15:46:47.897224600+00:00,64,6469.428,6469.428,31.4,not_in_window
2026-03-17T15:46:47.943939900+00:00,64,6516.089,6516.089,31.6,not_in_window
2026-03-17T15:46:47.991194800+00:00,64,6563.385,6563.385,32.0,not_in_window
2026-03-17T15:46:48.038756300+00:00,64,6610.972,6610.972,32.4,not_in_window
2026-03-17T15:46:48.086463500+00:00,64,6658.666,6658.666,32.8,not_in_window
2026-03-17T15:46:48.133713100+00:00,64,6705.848,6705.848,33.0,not_in_window
2026-03-17T15:46:48.196700+00:00,64,6768.504,6768.504,33.4,not_in_window
2026-03-17T15:46:48.242942800+00:00,64,6815.132,6815.132,33.8,not_in_window
2026-03-17T15:46:48.290751700+00:00,64,6862.956,6862.956,34.2,not_in_window
2026-03-17T15:46:48.337668+00:00,64,6909.870,6909.870,34.4,not_in_window
2026-03-17T15:46:48.384780100+00:00,64,6956.983,6956.983,34.8,not_in_window
2026-03-17T15:46:48.446543300+00:00,64,7018.726,7018.726,35.2,not_in_window
2026-03-17T15:46:48.493925200+00:00,64,7066.115,7066.115,35.5,not_in_window
2026-03-17T15:46:48.540676700+00:00,64,7112.873,7112.873,35.7,not_in_window
2026-03-17T15:46:48.588679+00:00,64,7160.711,7160.711,36.1,not_in_window
2026-03-17T15:46:48.634931100+00:00,64,7207.141,7207.141,36.3,not_in_window
2026-03-17T15:46:48.697379400+00:00,64,7269.588,7269.588,36.9,not_in_window
2026-03-17T15:46:48.744812700+00:00,64,7316.964,7316.964,37.1,not_in_window
2026-03-17T15:46:48.790528300+00:00,64,7362.706,7362.706,37.5,not_in_window
2026-03-17T15:46:48.838047300+00:00,64,7410.261,7410.261,37.7,not_in_window
2026-03-17T15:46:48.886017800+00:00,64,7458.219,7458.219,38.1,not_in_window
2026-03-17T15:46:48.932398200+00:00,64,7504.613,7504.613,38.5,not_in_window
2026-03-17T15:46:48.994283800+00:00,64,7566.485,7566.485,38.7,not_in_window
2026-03-17T15:46:49.041630400+00:00,64,7613.837,7613.837,39.1,not_in_window
2026-03-17T15:46:49.089557800+00:00,64,7661.756,7661.756,39.5,not_in_window
2026-03-17T15:46:49.146802500+00:00,64,7718.980,7718.980,39.8,not_in_window
2026-03-17T15:46:49.185070+00:00,64,7757.265,7757.265,40.0,not_in_window
2026-03-17T15:46:49.246784600+00:00,64,7818.983,7818.983,40.4,not_in_window
2026-03-17T15:46:49.294094900+00:00,64,7866.282,7866.282,40.8,not_in_window
2026-03-17T15:46:49.340851500+00:00,64,7913.034,7913.034,41.2,not_in_window
2026-03-17T15:46:49.387781300+00:00,64,7959.984,7959.984,41.4,not_in_window
2026-03-17T15:46:49.435426700+00:00,64,8007.634,8007.634,41.8,not_in_window
2026-03-17T15:46:49.498385100+00:00,64,8070.584,8070.584,42.2,not_in_window
2026-03-17T15:46:49.544811800+00:00,64,8116.949,8116.949,42.6,not_in_window
2026-03-17T15:46:49.591471900+00:00,64,8163.675,8163.675,42.8,not_in_window
2026-03-17T15:46:49.638021300+00:00,64,8210.224,8210.224,43.2,not_in_window
2026-03-17T15:46:49.685296600+00:00,64,8257.498,8257.498,43.6,not_in_window
2026-03-17T15:46:49.747955800+00:00,64,8320.160,8320.160,43.9,not_in_window
2026-03-17T15:46:49.794607200+00:00,64,8366.703,8366.703,44.1,not_in_window
2026-03-17T15:46:49.842438800+00:00,64,8414.651,8414.651,44.5,not_in_window
2026-03-17T15:46:49.889262600+00:00,64,8461.464,8461.464,44.9,not_in_window
2026-03-17T15:46:49.937155200+00:00,64,8509.363,8509.363,45.1,not_in_window
2026-03-17T15:46:49.983564200+00:00,64,8555.770,8555.770,45.5,not_in_window
2026-03-17T15:46:50.046301500+00:00,64,8618.489,8618.489,45.7,not_in_window
2026-03-17T15:46:50.094120300+00:00,64,8666.302,8666.302,46.3,not_in_window
2026-03-17T15:46:50.142025900+00:00,64,8714.226,8714.226,46.5,not_in_window
2026-03-17T15:46:50.189999900+00:00,64,8762.196,8762.196,46.9,not_in_window
2026-03-17T15:46:50.236433400+00:00,64,8808.640,8808.640,47.1,not_in_window
2026-03-17T15:46:50.282783+00:00,64,8854.969,8854.969,47.7,not_in_window
2026-03-17T15:46:50.345502600+00:00,64,8917.687,8917.687,47.9,not_in_window
2026-03-17T15:46:50.391601100+00:00,64,8963.801,8963.801,48.2,not_in_window
2026-03-17T15:46:50.439016800+00:00,64,9011.219,9011.219,48.4,not_in_window
2026-03-17T15:46:50.485599400+00:00,64,9057.792,9057.792,49.0,not_in_window
2026-03-17T15:46:50.533489700+00:00,64,9105.641,9105.641,49.2,not_in_window
2026-03-17T15:46:50.595524200+00:00,64,9167.520,9167.520,49.6,missed_init
2026-03-17T15:46:50.642622700+00:00,64,6004.628,6004.628,37.3,not_in_window
2026-03-17T15:46:50.688497100+00:00,64,6050.425,6050.425,37.9,not_in_window
2026-03-17T15:46:50.735931200+00:00,64,6097.856,6097.856,38.1,not_in_window
2026-03-17T15:46:50.784014800+00:00,64,6145.979,6145.979,38.5,not_in_window
2026-03-17T15:46:50.846930500+00:00,64,6208.922,6208.922,38.7,not_in_window
2026-03-17T15:46:50.893731400+00:00,64,6255.620,6255.620,39.3,not_in_window
2026-03-17T15:46:50.939845700+00:00,64,6301.840,6301.840,39.5,not_in_window
2026-03-17T15:46:50.986996+00:00,64,6348.983,6348.983,39.8,not_in_window
2026-03-17T15:46:51.034649100+00:00,64,6396.502,6396.502,40.0,not_in_window
2026-03-17T15:46:51.097109700+00:00,64,6459.028,6459.028,40.6,not_in_window
2026-03-17T15:46:51.149437300+00:00,64,6511.426,6511.426,40.8,not_in_window
2026-03-17T15:46:51.191952200+00:00,64,6553.934,6553.934,41.2,not_in_window
2026-03-17T15:46:51.238816800+00:00,64,6600.786,6600.786,41.4,not_in_window
2026-03-17T15:46:51.285359700+00:00,64,6647.351,6647.351,42.0,not_in_window
2026-03-17T15:46:51.332390400+00:00,64,6694.370,6694.370,42.2,not_in_window
2026-03-17T15:46:51.395556200+00:00,64,6757.546,6757.546,42.6,not_in_window
2026-03-17T15:46:51.441967600+00:00,64,6803.966,6803.966,42.8,not_in_window
2026-03-17T15:46:51.488019300+00:00,64,6850.009,6850.009,43.4,not_in_window
2026-03-17T15:46:51.534990900+00:00,64,6896.968,6896.968,43.6,not_in_window
2026-03-17T15:46:51.597274900+00:00,64,6959.221,6959.221,43.9,not_in_window
2026-03-17T15:46:51.644753800+00:00,64,7006.736,7006.736,44.1,not_in_window
2026-03-17T15:46:51.691219300+00:00,64,7053.204,7053.204,44.7,not_in_window
2026-03-17T15:46:51.738868100+00:00,64,7100.854,7100.854,44.9,not_in_window
2026-03-17T15:46:51.785344200+00:00,64,7147.284,7147.284,45.3,not_in_window
2026-03-17T15:46:51.832649100+00:00,64,7194.622,7194.622,45.5,not_in_window
2026-03-17T15:46:51.895756+00:00,64,7257.736,7257.736,46.1,not_in_window
2026-03-17T15:46:51.942297400+00:00,64,7304.249,7304.249,46.3,not_in_window
2026-03-17T15:46:51.984200900+00:00,64,7346.181,7346.181,46.5,not_in_window
2026-03-17T15:46:52.035504100+00:00,64,7397.487,7397.487,46.9,not_in_window
2026-03-17T15:46:52.083493300+00:00,64,7445.486,7445.486,47.3,not_in_window
