ts,total,critical,important,normal
2026-03-18T16:50:50.550669100+00:00,64,42,22,0
2026-03-18T16:50:50.552407100+00:00,64,0,62,2
2026-03-18T16:50:50.553296700+00:00,19,0,0,19
2026-03-18T16:50:50.590055200+00:00,1,1,0,0
2026-03-18T16:50:50.605732100+00:00,1,0,1,0
2026-03-18T16:50:50.606414+00:00,1,0,0,1
2026-03-18T16:50:50.657599800+00:00,1,0,1,0
2026-03-18T16:50:50.692039800+00:00,1,1,0,0
2026-03-18T16:50:50.705573800+00:00,1,0,1,0
2026-03-18T16:50:50.765521300+00:00,1,0,1,0
2026-03-18T16:50:50.790016900+00:00,1,1,0,0
2026-03-18T16:50:50.805778400+00:00,1,0,1,0
2026-03-18T16:50:50.806664500+00:00,1,0,0,1
2026-03-18T16:50:50.859932500+00:00,1,0,1,0
2026-03-18T16:50:50.890236100+00:00,1,1,0,0
2026-03-18T16:50:50.906572500+00:00,1,0,1,0
2026-03-18T16:50:50.952281200+00:00,1,0,1,0
2026-03-18T16:50:51.000409300+00:00,1,1,0,0
2026-03-18T16:50:51.014792100+00:00,2,0,1,1
2026-03-18T16:50:51.061060500+00:00,1,0,1,0
2026-03-18T16:50:51.090081700+00:00,1,1,0,0
2026-03-18T16:50:51.108776900+00:00,1,0,1,0
2026-03-18T16:50:51.157205+00:00,1,0,1,0
2026-03-18T16:50:51.192041+00:00,1,1,0,0
2026-03-18T16:50:51.203989100+00:00,1,0,1,0
2026-03-18T16:50:51.219695300+00:00,1,0,0,1
2026-03-18T16:50:51.252568500+00:00,1,0,1,0
2026-03-18T16:50:51.299736100+00:00,1,1,0,0
2026-03-18T16:50:51.315563500+00:00,1,0,1,0
2026-03-18T16:50:55.548373+00:00,1,0,1,0
2026-03-18T16:50:55.550381900+00:00,64,42,22,0
2026-03-18T16:50:55.551649200+00:00,64,0,61,3
2026-03-18T16:50:55.552577700+00:00,19,0,1,18
2026-03-18T16:50:55.590021100+00:00,1,1,0,0
2026-03-18T16:50:55.602334200+00:00,1,0,1,0
2026-03-18T16:50:55.611876900+00:00,1,0,0,1
2026-03-18T16:50:55.652421100+00:00,1,0,1,0
2026-03-18T16:50:55.690037400+00:00,1,1,0,0
2026-03-18T16:50:55.702564+00:00,1,0,1,0
2026-03-18T16:50:55.752282400+00:00,1,0,1,0
2026-03-18T16:50:55.790103500+00:00,1,1,0,0
2026-03-18T16:50:55.802282100+00:00,1,0,1,0
2026-03-18T16:50:55.812754600+00:00,1,0,0,1
2026-03-18T16:50:55.852302600+00:00,1,0,1,0
2026-03-18T16:50:55.890039200+00:00,1,1,0,0
2026-03-18T16:50:55.902293300+00:00,1,0,1,0
2026-03-18T16:50:55.952499400+00:00,1,0,1,0
2026-03-18T16:50:55.990060600+00:00,1,1,0,0
2026-03-18T16:50:56.002204700+00:00,1,0,1,0
2026-03-18T16:50:56.014612100+00:00,1,0,0,1
2026-03-18T16:50:56.052204300+00:00,1,0,1,0
2026-03-18T16:50:56.090046100+00:00,1,1,0,0
2026-03-18T16:50:56.102264500+00:00,1,0,1,0
2026-03-18T16:50:56.152243700+00:00,1,0,1,0
2026-03-18T16:50:56.202838200+00:00,1,1,0,0
2026-03-18T16:50:56.204106500+00:00,1,0,1,0
2026-03-18T16:50:56.218321400+00:00,1,0,0,1
2026-03-18T16:50:56.252327900+00:00,1,0,1,0
2026-03-18T16:50:56.295021700+00:00,1,1,0,0
2026-03-18T16:50:56.310334400+00:00,1,0,1,0
2026-03-18T16:51:00.546405700+00:00,1,0,1,0
2026-03-18T16:51:00.549455900+00:00,64,42,22,0
2026-03-18T16:51:00.552005800+00:00,64,0,61,3
2026-03-18T16:51:00.553276900+00:00,19,0,1,18
2026-03-18T16:51:00.592035600+00:00,1,1,0,0
2026-03-18T16:51:00.605892500+00:00,1,0,1,0
2026-03-18T16:51:00.606707600+00:00,1,0,0,1
2026-03-18T16:51:00.680689600+00:00,1,0,1,0
2026-03-18T16:51:00.690027300+00:00,1,1,0,0
2026-03-18T16:51:00.714087400+00:00,1,0,1,0
2026-03-18T16:51:00.761844300+00:00,1,0,1,0
2026-03-18T16:51:00.793536100+00:00,1,1,0,0
2026-03-18T16:51:00.806451500+00:00,2,0,1,1
2026-03-18T16:51:00.870298200+00:00,1,0,1,0
2026-03-18T16:51:00.890010500+00:00,1,1,0,0
2026-03-18T16:51:00.917172700+00:00,1,0,1,0
2026-03-18T16:51:00.963699700+00:00,1,0,1,0
2026-03-18T16:51:00.994244800+00:00,1,1,0,0
2026-03-18T16:51:01.006215600+00:00,1,0,1,0
2026-03-18T16:51:01.007036800+00:00,1,0,0,1
2026-03-18T16:51:01.058282900+00:00,1,0,1,0
2026-03-18T16:51:01.091984600+00:00,1,1,0,0
2026-03-18T16:51:01.105232700+00:00,1,0,1,0
2026-03-18T16:51:01.168049300+00:00,1,0,1,0
2026-03-18T16:51:05.563445200+00:00,12,4,4,4
2026-03-18T16:51:05.578295900+00:00,64,31,33,0
2026-03-18T16:51:05.582259100+00:00,46,1,29,16
2026-03-18T16:51:05.583306900+00:00,1,0,1,0
2026-03-18T16:51:05.666964200+00:00,1,0,1,0
2026-03-18T16:51:05.694907600+00:00,2,1,0,1
2026-03-18T16:51:05.725075900+00:00,1,0,1,0
2026-03-18T16:51:05.764174700+00:00,1,0,1,0
2026-03-18T16:51:05.787055700+00:00,1,1,0,0
2026-03-18T16:51:05.818741900+00:00,1,0,1,0
2026-03-18T16:51:05.864598800+00:00,1,0,1,0
2026-03-18T16:51:05.879030200+00:00,1,0,0,1
2026-03-18T16:51:05.880125400+00:00,1,1,0,0
2026-03-18T16:51:05.926362200+00:00,1,0,1,0
2026-03-18T16:51:05.964207300+00:00,1,0,1,0
2026-03-18T16:51:05.988982400+00:00,1,1,0,0
2026-03-18T16:51:06.019885900+00:00,1,0,1,0
2026-03-18T16:51:06.067861500+00:00,1,0,1,0
2026-03-18T16:51:06.078959400+00:00,1,0,0,1
2026-03-18T16:51:06.079695600+00:00,1,1,0,0
2026-03-18T16:51:06.114995500+00:00,1,0,1,0
2026-03-18T16:51:06.164397200+00:00,1,0,1,0
2026-03-18T16:51:06.193217600+00:00,1,1,0,0
2026-03-18T16:51:06.224776300+00:00,1,0,1,0
2026-03-18T16:51:06.264076900+00:00,1,0,1,0
2026-03-18T16:51:06.287396300+00:00,2,1,0,1
2026-03-18T16:51:06.317251300+00:00,1,0,1,0
2026-03-18T16:51:15.559864700+00:00,64,42,22,0
2026-03-18T16:51:15.561330400+00:00,64,50,14,0
2026-03-18T16:51:15.563411200+00:00,64,0,64,0
2026-03-18T16:51:15.565670100+00:00,64,0,64,0
2026-03-18T16:51:15.567490400+00:00,64,0,18,46
2026-03-18T16:51:15.574317900+00:00,1,0,1,0
2026-03-18T16:51:15.590342800+00:00,1,1,0,0
2026-03-18T16:51:15.638187400+00:00,1,0,1,0
2026-03-18T16:51:15.674350500+00:00,2,0,1,1
2026-03-18T16:51:15.685043800+00:00,1,1,0,0
2026-03-18T16:51:15.731455+00:00,1,0,1,0
2026-03-18T16:51:15.778362200+00:00,1,0,1,0
2026-03-18T16:51:15.794057900+00:00,1,1,0,0
2026-03-18T16:51:15.824554200+00:00,1,0,1,0
2026-03-18T16:51:15.872187100+00:00,1,0,0,1
2026-03-18T16:51:15.879307700+00:00,1,0,1,0
2026-03-18T16:51:15.880071300+00:00,1,1,0,0
2026-03-18T16:51:15.935253300+00:00,1,0,1,0
2026-03-18T16:51:15.974070500+00:00,1,0,1,0
2026-03-18T16:51:15.986187800+00:00,1,1,0,0
2026-03-18T16:51:16.032135300+00:00,1,0,1,0
2026-03-18T16:51:16.072035+00:00,1,0,0,1
2026-03-18T16:51:16.079430600+00:00,1,0,1,0
2026-03-18T16:51:16.080611600+00:00,1,1,0,0
2026-03-18T16:51:16.124843600+00:00,1,0,1,0
2026-03-18T16:51:16.179291500+00:00,1,0,1,0
2026-03-18T16:51:16.180073+00:00,1,1,0,0
2026-03-18T16:51:16.234711200+00:00,1,0,1,0
2026-03-18T16:51:16.281764900+00:00,3,1,1,1
2026-03-18T16:51:16.328487800+00:00,1,0,1,0
2026-03-18T16:51:20.560249+00:00,1,0,1,0
2026-03-18T16:51:20.563589700+00:00,64,42,22,0
2026-03-18T16:51:20.565464700+00:00,64,0,61,3
2026-03-18T16:51:20.566985200+00:00,18,0,0,18
2026-03-18T16:51:20.582108400+00:00,1,1,0,0
2026-03-18T16:51:20.602684200+00:00,1,0,1,0
2026-03-18T16:51:20.649117200+00:00,1,0,1,0
2026-03-18T16:51:20.672491100+00:00,1,0,0,1
2026-03-18T16:51:20.682026+00:00,1,1,0,0
2026-03-18T16:51:20.702422300+00:00,1,0,1,0
2026-03-18T16:51:20.749289+00:00,1,0,1,0
2026-03-18T16:51:20.782182600+00:00,1,1,0,0
2026-03-18T16:51:20.812078300+00:00,1,0,1,0
2026-03-18T16:51:20.858038800+00:00,1,0,1,0
2026-03-18T16:51:20.874156100+00:00,1,0,0,1
2026-03-18T16:51:20.882219900+00:00,1,1,0,0
2026-03-18T16:51:20.905690+00:00,1,0,1,0
2026-03-18T16:51:20.952580500+00:00,1,0,1,0
2026-03-18T16:51:20.982158+00:00,1,1,0,0
2026-03-18T16:51:20.999491100+00:00,1,0,1,0
2026-03-18T16:51:21.061713200+00:00,1,0,1,0
2026-03-18T16:51:21.077113700+00:00,1,0,0,1
2026-03-18T16:51:21.082167700+00:00,1,1,0,0
2026-03-18T16:51:21.108783+00:00,1,0,1,0
2026-03-18T16:51:21.155776700+00:00,1,0,1,0
2026-03-18T16:51:21.182264700+00:00,1,1,0,0
2026-03-18T16:51:21.202615500+00:00,1,0,1,0
2026-03-18T16:51:21.249467300+00:00,1,0,1,0
2026-03-18T16:51:21.274178800+00:00,1,0,0,1
2026-03-18T16:51:21.281993600+00:00,1,1,0,0
2026-03-18T16:51:21.311917500+00:00,1,0,1,0
2026-03-18T16:51:21.360279800+00:00,1,0,1,0
2026-03-18T16:51:25.560126100+00:00,1,1,0,0
2026-03-18T16:51:25.563697800+00:00,64,41,23,0
2026-03-18T16:51:25.565899300+00:00,64,0,60,4
2026-03-18T16:51:25.567132600+00:00,18,0,1,17
2026-03-18T16:51:25.605409700+00:00,1,1,0,0
2026-03-18T16:51:25.621283600+00:00,1,0,1,0
2026-03-18T16:51:25.668427200+00:00,1,0,1,0
2026-03-18T16:51:25.682680200+00:00,1,0,0,1
2026-03-18T16:51:25.697829900+00:00,1,1,0,0
2026-03-18T16:51:25.728749500+00:00,1,0,1,0
2026-03-18T16:51:25.768295200+00:00,1,0,1,0
2026-03-18T16:51:25.806469200+00:00,1,1,0,0
2026-03-18T16:51:25.821263800+00:00,1,0,1,0
2026-03-18T16:51:25.870135800+00:00,1,0,1,0
2026-03-18T16:51:25.884268400+00:00,1,0,0,1
2026-03-18T16:51:25.896089300+00:00,1,1,0,0
2026-03-18T16:51:25.927676100+00:00,1,0,1,0
2026-03-18T16:51:25.968458+00:00,1,0,1,0
2026-03-18T16:51:26.005167200+00:00,1,1,0,0
2026-03-18T16:51:26.020296+00:00,1,0,1,0
2026-03-18T16:51:26.077739900+00:00,1,0,1,0
2026-03-18T16:51:26.078483900+00:00,1,0,0,1
2026-03-18T16:51:26.098422800+00:00,1,1,0,0
2026-03-18T16:51:26.129888400+00:00,1,0,1,0
2026-03-18T16:51:26.168363+00:00,1,0,1,0
2026-03-18T16:51:26.192698900+00:00,1,1,0,0
2026-03-18T16:51:26.224363200+00:00,1,0,1,0
2026-03-18T16:51:26.271405+00:00,1,0,1,0
2026-03-18T16:51:26.287959700+00:00,1,0,0,1
2026-03-18T16:51:26.303383200+00:00,1,1,0,0
2026-03-18T16:51:26.334053700+00:00,1,0,1,0
2026-03-18T16:51:30.560280200+00:00,1,0,1,0
2026-03-18T16:51:30.563396600+00:00,64,42,22,0
2026-03-18T16:51:30.565547+00:00,64,0,61,3
2026-03-18T16:51:30.566666100+00:00,18,0,0,18
2026-03-18T16:51:30.571798600+00:00,1,0,1,0
2026-03-18T16:51:30.603084+00:00,1,1,0,0
2026-03-18T16:51:30.634271700+00:00,1,0,1,0
2026-03-18T16:51:30.672290400+00:00,1,0,1,0
2026-03-18T16:51:30.681145300+00:00,1,0,0,1
2026-03-18T16:51:30.697003700+00:00,1,1,0,0
2026-03-18T16:51:30.729147500+00:00,1,0,1,0
2026-03-18T16:51:30.776074100+00:00,1,0,1,0
2026-03-18T16:51:30.807819300+00:00,1,1,0,0
2026-03-18T16:51:30.822831400+00:00,1,0,1,0
2026-03-18T16:51:30.877599+00:00,1,0,1,0
2026-03-18T16:51:30.878398500+00:00,1,0,0,1
2026-03-18T16:51:30.900537400+00:00,1,1,0,0
2026-03-18T16:51:30.933954100+00:00,1,0,1,0
2026-03-18T16:51:30.972019+00:00,1,0,1,0
2026-03-18T16:51:30.995911100+00:00,1,1,0,0
2026-03-18T16:51:31.026890800+00:00,1,0,1,0
2026-03-18T16:51:31.074494100+00:00,1,0,1,0
2026-03-18T16:51:31.091048300+00:00,1,0,0,1
2026-03-18T16:51:31.092173100+00:00,1,1,0,0
2026-03-18T16:51:31.122143700+00:00,1,0,1,0
2026-03-18T16:51:31.172086700+00:00,1,0,1,0
2026-03-18T16:51:31.199860200+00:00,1,1,0,0
2026-03-18T16:51:31.223466300+00:00,1,0,1,0
2026-03-18T16:51:31.272095900+00:00,1,0,1,0
2026-03-18T16:51:31.278569200+00:00,1,0,0,1
2026-03-18T16:51:31.294016500+00:00,1,1,0,0
2026-03-18T16:51:31.325813200+00:00,1,0,1,0
2026-03-18T16:51:35.571215800+00:00,1,0,1,0
2026-03-18T16:51:35.573338400+00:00,64,42,22,0
2026-03-18T16:51:35.574923300+00:00,64,0,62,2
2026-03-18T16:51:35.576258700+00:00,19,0,0,19
2026-03-18T16:51:35.599964800+00:00,1,1,0,0
2026-03-18T16:51:35.631138900+00:00,1,0,1,0
2026-03-18T16:51:35.677901400+00:00,1,0,1,0
2026-03-18T16:51:35.679013600+00:00,1,0,0,1
2026-03-18T16:51:35.709038600+00:00,1,1,0,0
2026-03-18T16:51:35.724162+00:00,1,0,1,0
2026-03-18T16:51:35.785337900+00:00,1,0,1,0
2026-03-18T16:51:35.800907+00:00,1,1,0,0
2026-03-18T16:51:35.831296900+00:00,1,0,1,0
2026-03-18T16:51:35.877699600+00:00,1,0,1,0
2026-03-18T16:51:35.878734300+00:00,1,0,0,1
2026-03-18T16:51:35.894466500+00:00,1,1,0,0
2026-03-18T16:51:35.925950800+00:00,1,0,1,0
2026-03-18T16:51:35.988538800+00:00,1,0,1,0
2026-03-18T16:51:35.992361300+00:00,1,1,0,0
2026-03-18T16:51:36.036459400+00:00,1,0,1,0
2026-03-18T16:51:36.074057500+00:00,1,0,1,0
2026-03-18T16:51:36.083569600+00:00,1,0,0,1
2026-03-18T16:51:36.099708800+00:00,1,1,0,0
2026-03-18T16:51:36.130622500+00:00,1,0,1,0
2026-03-18T16:51:36.177870+00:00,1,0,1,0
2026-03-18T16:51:36.209574900+00:00,1,1,0,0
2026-03-18T16:51:36.225269800+00:00,1,0,1,0
2026-03-18T16:51:36.277648900+00:00,1,0,1,0
2026-03-18T16:51:36.278342100+00:00,1,0,0,1
2026-03-18T16:51:36.301760800+00:00,1,1,0,0
2026-03-18T16:51:36.333428+00:00,1,0,1,0
2026-03-18T16:51:40.580501500+00:00,1,0,1,0
2026-03-18T16:51:40.582680100+00:00,64,42,22,0
2026-03-18T16:51:40.584753800+00:00,64,0,59,5
2026-03-18T16:51:40.585756500+00:00,16,0,0,16
2026-03-18T16:51:40.600143400+00:00,1,1,0,0
2026-03-18T16:51:40.611286700+00:00,1,0,1,0
2026-03-18T16:51:40.658116700+00:00,1,0,1,0
2026-03-18T16:51:40.688863400+00:00,1,0,0,1
2026-03-18T16:51:40.700169800+00:00,1,1,0,0
2026-03-18T16:51:40.706107+00:00,1,0,1,0
2026-03-18T16:51:40.766780500+00:00,1,0,1,0
2026-03-18T16:51:40.800251500+00:00,1,1,0,0
2026-03-18T16:51:40.813512+00:00,1,0,1,0
2026-03-18T16:51:40.861000800+00:00,1,0,1,0
2026-03-18T16:51:40.879439900+00:00,1,0,0,1
2026-03-18T16:51:40.906741200+00:00,2,1,1,0
2026-03-18T16:51:40.968735+00:00,1,0,1,0
2026-03-18T16:51:41.000072100+00:00,1,1,0,0
2026-03-18T16:51:41.016565800+00:00,1,0,1,0
2026-03-18T16:51:41.058070600+00:00,1,0,1,0
2026-03-18T16:51:41.094012800+00:00,1,0,0,1
2026-03-18T16:51:41.100050400+00:00,1,1,0,0
2026-03-18T16:51:41.106037400+00:00,1,0,1,0
2026-03-18T16:51:41.158274+00:00,1,0,1,0
2026-03-18T16:51:41.200108800+00:00,1,1,0,0
2026-03-18T16:51:41.206043100+00:00,1,0,1,0
2026-03-18T16:51:41.266574300+00:00,1,0,1,0
2026-03-18T16:51:41.283418900+00:00,1,0,0,1
2026-03-18T16:51:41.300120+00:00,1,1,0,0
2026-03-18T16:51:41.306213+00:00,1,0,1,0
2026-03-18T16:51:41.358338700+00:00,1,0,1,0
2026-03-18T16:51:45.582052500+00:00,1,1,0,0
2026-03-18T16:51:45.584342400+00:00,64,41,23,0
2026-03-18T16:51:45.586418400+00:00,64,0,61,3
2026-03-18T16:51:45.587554500+00:00,18,0,0,18
2026-03-18T16:51:45.600201200+00:00,1,1,0,0
2026-03-18T16:51:45.612817600+00:00,1,0,1,0
2026-03-18T16:51:45.658268800+00:00,1,0,1,0
2026-03-18T16:51:45.690224100+00:00,1,0,0,1
2026-03-18T16:51:45.706243400+00:00,1,1,0,0
2026-03-18T16:51:45.706990800+00:00,1,0,1,0
2026-03-18T16:51:45.768939+00:00,1,0,1,0
2026-03-18T16:51:45.800073800+00:00,1,1,0,0
2026-03-18T16:51:45.815634200+00:00,1,0,1,0
2026-03-18T16:51:45.862833400+00:00,1,0,1,0
2026-03-18T16:51:45.893641300+00:00,1,0,0,1
2026-03-18T16:51:45.900043+00:00,1,1,0,0
2026-03-18T16:51:45.908134500+00:00,1,0,1,0
2026-03-18T16:51:45.958022100+00:00,1,0,1,0
2026-03-18T16:51:46.003062700+00:00,1,1,0,0
2026-03-18T16:51:46.018096800+00:00,1,0,1,0
2026-03-18T16:51:46.058218600+00:00,1,0,1,0
2026-03-18T16:51:46.094553+00:00,1,0,0,1
2026-03-18T16:51:46.100147300+00:00,1,1,0,0
2026-03-18T16:51:46.110400800+00:00,1,0,1,0
2026-03-18T16:51:46.157485600+00:00,1,0,1,0
2026-03-18T16:51:46.199983700+00:00,1,1,0,0
2026-03-18T16:51:46.219265800+00:00,1,0,1,0
2026-03-18T16:51:46.258405700+00:00,1,0,1,0
2026-03-18T16:51:46.280993800+00:00,1,0,0,1
2026-03-18T16:51:46.300055200+00:00,1,1,0,0
2026-03-18T16:51:46.312214700+00:00,1,0,1,0
2026-03-18T16:51:46.358329100+00:00,1,0,1,0
2026-03-18T16:51:50.583172+00:00,1,1,0,0
2026-03-18T16:51:50.585452500+00:00,64,41,23,0
2026-03-18T16:51:50.586987400+00:00,64,0,61,3
2026-03-18T16:51:50.588167200+00:00,18,0,0,18
2026-03-18T16:51:50.600100200+00:00,1,1,0,0
2026-03-18T16:51:50.614135500+00:00,1,0,1,0
2026-03-18T16:51:50.660136200+00:00,1,0,1,0
2026-03-18T16:51:50.689291900+00:00,1,0,0,1
2026-03-18T16:51:50.699561+00:00,1,1,0,0
2026-03-18T16:51:50.720198400+00:00,1,0,1,0
2026-03-18T16:51:50.760089900+00:00,1,0,1,0
2026-03-18T16:51:50.800101300+00:00,1,1,0,0
2026-03-18T16:51:50.816546300+00:00,1,0,1,0
2026-03-18T16:51:50.860218800+00:00,1,0,1,0
2026-03-18T16:51:50.896107100+00:00,1,0,0,1
2026-03-18T16:51:50.900082600+00:00,1,1,0,0
2026-03-18T16:51:50.911139400+00:00,1,0,1,0
2026-03-18T16:51:50.960041200+00:00,1,0,1,0
2026-03-18T16:51:51.003355400+00:00,1,1,0,0
2026-03-18T16:51:51.019147800+00:00,1,0,1,0
2026-03-18T16:51:51.060374100+00:00,1,0,1,0
2026-03-18T16:51:51.081422800+00:00,1,0,0,1
2026-03-18T16:51:51.112634900+00:00,2,1,1,0
2026-03-18T16:51:51.159996500+00:00,1,0,1,0
2026-03-18T16:51:51.200080700+00:00,1,1,0,0
2026-03-18T16:51:51.221783900+00:00,1,0,1,0
2026-03-18T16:51:51.260229100+00:00,1,0,1,0
2026-03-18T16:51:51.285248200+00:00,1,0,0,1
2026-03-18T16:51:51.300193900+00:00,1,1,0,0
2026-03-18T16:51:51.317156200+00:00,1,0,1,0
2026-03-18T16:51:51.360126700+00:00,1,0,1,0
2026-03-18T16:51:55.581749100+00:00,1,1,0,0
2026-03-18T16:51:55.583673+00:00,64,41,23,0
2026-03-18T16:51:55.586158+00:00,64,0,61,3
2026-03-18T16:51:55.587540+00:00,18,0,0,18
2026-03-18T16:51:55.611965500+00:00,2,1,1,0
2026-03-18T16:51:55.674289100+00:00,1,0,1,0
2026-03-18T16:51:55.690513300+00:00,1,0,0,1
2026-03-18T16:51:55.708428400+00:00,1,1,0,0
2026-03-18T16:51:55.722209600+00:00,1,0,1,0
2026-03-18T16:51:55.769657400+00:00,1,0,1,0
2026-03-18T16:51:55.808256400+00:00,1,1,0,0
2026-03-18T16:51:55.815185200+00:00,1,0,1,0
2026-03-18T16:51:55.859966600+00:00,1,0,1,0
2026-03-18T16:51:55.892602900+00:00,1,0,0,1
2026-03-18T16:51:55.907979300+00:00,1,1,0,0
2026-03-18T16:51:55.909947+00:00,1,0,1,0
2026-03-18T16:51:55.960364+00:00,1,0,1,0
2026-03-18T16:51:56.008184300+00:00,1,1,0,0
2026-03-18T16:51:56.017593400+00:00,1,0,1,0
2026-03-18T16:51:56.059956500+00:00,1,0,1,0
2026-03-18T16:51:56.080941600+00:00,1,0,0,1
2026-03-18T16:51:56.111529900+00:00,2,1,1,0
2026-03-18T16:51:56.165906900+00:00,1,0,1,0
2026-03-18T16:51:56.208117800+00:00,1,1,0,0
2026-03-18T16:51:56.210190100+00:00,1,0,1,0
2026-03-18T16:51:56.260194900+00:00,1,0,1,0
2026-03-18T16:51:56.288648800+00:00,1,0,0,1
2026-03-18T16:51:56.321062300+00:00,2,1,1,0
2026-03-18T16:51:56.360199600+00:00,1,0,1,0
2026-03-18T16:52:00.595456200+00:00,2,1,1,0
2026-03-18T16:52:00.597690400+00:00,64,41,23,0
2026-03-18T16:52:00.599215+00:00,64,0,60,4
2026-03-18T16:52:00.600417600+00:00,17,0,0,17
2026-03-18T16:52:00.610027200+00:00,1,1,0,0
2026-03-18T16:52:00.646953900+00:00,1,0,1,0
2026-03-18T16:52:00.688371100+00:00,1,0,0,1
2026-03-18T16:52:00.696104600+00:00,1,0,1,0
2026-03-18T16:52:00.718862500+00:00,1,1,0,0
2026-03-18T16:52:00.747068+00:00,1,0,1,0
2026-03-18T16:52:00.796523400+00:00,1,0,1,0
2026-03-18T16:52:00.812068600+00:00,1,1,0,0
2026-03-18T16:52:00.846312+00:00,1,0,1,0
2026-03-18T16:52:00.889173100+00:00,1,0,0,1
2026-03-18T16:52:00.896213+00:00,1,0,1,0
2026-03-18T16:52:00.920231800+00:00,1,1,0,0
2026-03-18T16:52:00.946703600+00:00,1,0,1,0
2026-03-18T16:52:00.997421900+00:00,1,0,1,0
2026-03-18T16:52:01.010103200+00:00,1,1,0,0
2026-03-18T16:52:01.046151300+00:00,1,0,1,0
2026-03-18T16:52:01.092055500+00:00,1,0,0,1
2026-03-18T16:52:01.096128300+00:00,1,0,1,0
2026-03-18T16:52:01.123132100+00:00,1,1,0,0
2026-03-18T16:52:01.153979700+00:00,1,0,1,0
2026-03-18T16:52:01.196736500+00:00,1,0,1,0
2026-03-18T16:52:01.210288+00:00,1,1,0,0
2026-03-18T16:52:01.261965400+00:00,1,0,1,0
2026-03-18T16:52:01.293003800+00:00,1,0,0,1
2026-03-18T16:52:01.296159200+00:00,1,0,1,0
2026-03-18T16:52:01.310317800+00:00,1,1,0,0
2026-03-18T16:52:01.346876700+00:00,1,0,1,0
2026-03-18T16:52:05.608752100+00:00,1,0,1,0
2026-03-18T16:52:05.610315300+00:00,64,43,21,0
2026-03-18T16:52:05.612103500+00:00,64,0,62,2
2026-03-18T16:52:05.613236600+00:00,19,0,0,19
2026-03-18T16:52:05.616159700+00:00,1,0,1,0
2026-03-18T16:52:05.673662900+00:00,1,0,1,0
2026-03-18T16:52:05.688979700+00:00,1,0,0,1
2026-03-18T16:52:05.710002+00:00,1,1,0,0
2026-03-18T16:52:05.716196200+00:00,1,0,1,0
2026-03-18T16:52:05.766273100+00:00,1,0,1,0
2026-03-18T16:52:05.810044700+00:00,1,1,0,0
2026-03-18T16:52:05.816223400+00:00,1,0,1,0
2026-03-18T16:52:05.868059100+00:00,1,0,1,0
2026-03-18T16:52:05.892824800+00:00,1,0,0,1
2026-03-18T16:52:05.909997800+00:00,1,1,0,0
2026-03-18T16:52:05.916378300+00:00,1,0,1,0
2026-03-18T16:52:05.971828600+00:00,1,0,1,0
2026-03-18T16:52:06.010013+00:00,1,1,0,0
2026-03-18T16:52:06.032897800+00:00,1,0,1,0
2026-03-18T16:52:06.068116900+00:00,1,0,1,0
2026-03-18T16:52:06.094860400+00:00,1,0,0,1
2026-03-18T16:52:06.125300800+00:00,2,1,1,0
2026-03-18T16:52:06.174178700+00:00,1,0,1,0
2026-03-18T16:52:06.210480700+00:00,1,1,0,0
2026-03-18T16:52:06.221744700+00:00,1,0,1,0
2026-03-18T16:52:06.266193900+00:00,1,0,1,0
2026-03-18T16:52:06.283713500+00:00,1,0,0,1
2026-03-18T16:52:06.310224200+00:00,1,1,0,0
2026-03-18T16:52:06.330934700+00:00,1,0,1,0
2026-03-18T16:52:06.367995500+00:00,1,0,1,0
2026-03-18T16:52:10.609095800+00:00,1,1,0,0
2026-03-18T16:52:10.611991500+00:00,64,42,22,0
2026-03-18T16:52:10.613965500+00:00,64,0,62,2
2026-03-18T16:52:10.615045700+00:00,19,0,0,19
2026-03-18T16:52:10.624586700+00:00,1,0,1,0
2026-03-18T16:52:10.670762500+00:00,1,0,1,0
2026-03-18T16:52:10.686343300+00:00,1,0,0,1
2026-03-18T16:52:10.717758400+00:00,1,1,0,0
2026-03-18T16:52:10.718726200+00:00,1,0,1,0
2026-03-18T16:52:10.779277700+00:00,1,0,1,0
2026-03-18T16:52:10.810261+00:00,1,1,0,0
2026-03-18T16:52:10.826322300+00:00,1,0,1,0
2026-03-18T16:52:10.873678500+00:00,1,0,1,0
2026-03-18T16:52:10.888738700+00:00,1,0,0,1
2026-03-18T16:52:10.910345300+00:00,1,1,0,0
2026-03-18T16:52:10.921537800+00:00,1,0,1,0
2026-03-18T16:52:10.982655900+00:00,1,0,1,0
2026-03-18T16:52:11.010144+00:00,1,1,0,0
2026-03-18T16:52:11.028206800+00:00,1,0,1,0
2026-03-18T16:52:11.068168500+00:00,1,0,1,0
2026-03-18T16:52:11.091250100+00:00,1,0,0,1
2026-03-18T16:52:11.110009600+00:00,1,1,0,0
2026-03-18T16:52:11.122192800+00:00,1,0,1,0
2026-03-18T16:52:11.168877700+00:00,1,0,1,0
2026-03-18T16:52:11.216117700+00:00,1,1,0,0
2026-03-18T16:52:11.231738+00:00,1,0,1,0
2026-03-18T16:52:11.268116700+00:00,1,0,1,0
2026-03-18T16:52:11.297055700+00:00,1,0,0,1
2026-03-18T16:52:11.310052800+00:00,1,1,0,0
2026-03-18T16:52:11.325781300+00:00,1,0,1,0
2026-03-18T16:52:11.373000500+00:00,1,0,1,0
2026-03-18T16:52:15.610154700+00:00,1,1,0,0
2026-03-18T16:52:15.613287400+00:00,64,28,36,0
