ts,event_type,interlock_id,activation_reason,fault_id,fault_type,activated_at,released_at,activation_latency_ms,total_active_ms
2026-03-20T18:26:25.234409300+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:25.146306500+00:00,2026-03-20T18:26:25.234006800+00:00,0.007,87.700
2026-03-20T18:26:25.797519100+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:25.796970100+00:00,,0.012,
2026-03-20T18:26:25.914702200+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:25.796970100+00:00,2026-03-20T18:26:25.914318700+00:00,0.012,117.348
2026-03-20T18:26:27.084002600+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:27.083407100+00:00,,0.007,
2026-03-20T18:26:27.215254100+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:27.083407100+00:00,2026-03-20T18:26:27.214988400+00:00,0.007,131.581
2026-03-20T18:26:27.752404100+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:27.751984400+00:00,,0.008,
2026-03-20T18:26:27.865410600+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:27.751984400+00:00,2026-03-20T18:26:27.865176600+00:00,0.008,113.192
2026-03-20T18:26:29.796727900+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:29.796243600+00:00,,0.008,
2026-03-20T18:26:29.830331100+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:29.796243600+00:00,2026-03-20T18:26:29.830018100+00:00,0.008,33.774
2026-03-20T18:26:30.996840600+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:30.996235+00:00,,0.007,
2026-03-20T18:26:31.115215300+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:30.996235+00:00,2026-03-20T18:26:31.114955800+00:00,0.007,118.720
2026-03-20T18:26:32.966162600+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:32.965738300+00:00,,0.009,
2026-03-20T18:26:33.064873200+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:32.965738300+00:00,2026-03-20T18:26:33.064416200+00:00,0.009,98.677
2026-03-20T18:26:34.880250900+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:34.879785300+00:00,,0.006,
2026-03-20T18:26:35.012382+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:34.879785300+00:00,2026-03-20T18:26:35.012013800+00:00,0.006,132.228
2026-03-20T18:26:36.180236500+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:36.179841900+00:00,,0.009,
2026-03-20T18:26:36.247919600+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:36.179841900+00:00,2026-03-20T18:26:36.247069600+00:00,0.009,67.227
2026-03-20T18:26:36.835748200+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:36.835189100+00:00,,0.009,
2026-03-20T18:26:36.959301300+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:36.835189100+00:00,2026-03-20T18:26:36.958992200+00:00,0.009,123.803
2026-03-20T18:26:38.165931200+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:38.165456100+00:00,,0.006,
2026-03-20T18:26:38.246783300+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:38.165456100+00:00,2026-03-20T18:26:38.246386200+00:00,0.006,80.930
2026-03-20T18:26:40.121754+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:40.121296700+00:00,,0.009,
2026-03-20T18:26:40.204956300+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:40.121296700+00:00,2026-03-20T18:26:40.204647800+00:00,0.009,83.351
2026-03-20T18:26:40.763664200+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:40.763289200+00:00,,0.009,
2026-03-20T18:26:40.861538800+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:40.763289200+00:00,2026-03-20T18:26:40.861248600+00:00,0.009,97.959
2026-03-20T18:26:42.033924300+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:42.033276200+00:00,,0.011,
2026-03-20T18:26:42.163218700+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:42.033276200+00:00,2026-03-20T18:26:42.162896400+00:00,0.011,129.620
2026-03-20T18:26:42.776178200+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:42.775785200+00:00,,0.008,
2026-03-20T18:26:42.808682300+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:42.775785200+00:00,2026-03-20T18:26:42.808347700+00:00,0.008,32.562
2026-03-20T18:26:45.976834200+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:45.976365400+00:00,,0.007,
2026-03-20T18:26:46.062566500+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:45.976365400+00:00,2026-03-20T18:26:46.062225500+00:00,0.007,85.860
2026-03-20T18:26:47.247064100+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:47.246560200+00:00,,0.010,
2026-03-20T18:26:47.281245300+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:47.246560200+00:00,2026-03-20T18:26:47.280974500+00:00,0.010,34.414
2026-03-20T18:26:47.895294600+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:47.894875900+00:00,,0.008,
2026-03-20T18:26:48.012795500+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:47.894875900+00:00,2026-03-20T18:26:48.012494800+00:00,0.008,117.618
2026-03-20T18:26:49.831113100+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:49.830328300+00:00,,0.011,
2026-03-20T18:26:49.960717100+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:49.830328300+00:00,2026-03-20T18:26:49.960420300+00:00,0.011,130.092
2026-03-20T18:26:51.127011200+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:51.126560700+00:00,,0.021,
2026-03-20T18:26:51.247046300+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:51.126560700+00:00,2026-03-20T18:26:51.246763100+00:00,0.021,120.202
2026-03-20T18:26:51.782115500+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:51.781590100+00:00,,0.037,
2026-03-20T18:26:51.915522700+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:51.781590100+00:00,2026-03-20T18:26:51.915242200+00:00,0.037,133.652
2026-03-20T18:26:53.085800200+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:53.085338600+00:00,,0.008,
2026-03-20T18:26:53.212909100+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:53.085338600+00:00,2026-03-20T18:26:53.212590500+00:00,0.008,127.251
2026-03-20T18:26:55.779541+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:55.779094700+00:00,,0.009,
2026-03-20T18:26:55.815994800+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:55.779094700+00:00,2026-03-20T18:26:55.815765900+00:00,0.009,36.671
2026-03-20T18:26:57.001165100+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:57.000621400+00:00,,0.016,
2026-03-20T18:26:57.112259200+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:57.000621400+00:00,2026-03-20T18:26:57.111976800+00:00,0.016,111.355
2026-03-20T18:26:57.766965900+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:57.766426500+00:00,,0.007,
2026-03-20T18:26:57.797676700+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:26:57.766426500+00:00,2026-03-20T18:26:57.797362100+00:00,0.007,30.935
2026-03-20T18:27:00.249267900+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:00.248192300+00:00,,0.010,
2026-03-20T18:27:00.281624700+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:00.248192300+00:00,2026-03-20T18:27:00.281097400+00:00,0.010,32.905
2026-03-20T18:27:00.931187200+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:00.930854900+00:00,,0.006,
2026-03-20T18:27:01.014103300+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:00.930854900+00:00,2026-03-20T18:27:01.013795800+00:00,0.006,82.940
2026-03-20T18:27:02.213100500+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:02.212703800+00:00,,0.007,
2026-03-20T18:27:02.242625200+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:02.212703800+00:00,2026-03-20T18:27:02.242286500+00:00,0.007,29.582
2026-03-20T18:27:02.848161100+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:02.847347+00:00,,0.013,
2026-03-20T18:27:02.965798+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:02.847347+00:00,2026-03-20T18:27:02.965471600+00:00,0.013,118.124
2026-03-20T18:27:04.814983+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:04.814235800+00:00,,0.008,
2026-03-20T18:27:04.912543300+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:04.814235800+00:00,2026-03-20T18:27:04.912169200+00:00,0.008,97.933
2026-03-20T18:27:06.115128600+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:06.114133200+00:00,,0.008,
2026-03-20T18:27:06.204891200+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:06.114133200+00:00,2026-03-20T18:27:06.204611500+00:00,0.008,90.478
2026-03-20T18:27:06.765221300+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:06.764687600+00:00,,0.008,
2026-03-20T18:27:06.864672500+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:06.764687600+00:00,2026-03-20T18:27:06.864395100+00:00,0.008,99.707
2026-03-20T18:27:08.065081900+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:08.064681200+00:00,,0.005,
2026-03-20T18:27:08.165294800+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:08.064681200+00:00,2026-03-20T18:27:08.164705900+00:00,0.005,100.024
2026-03-20T18:27:09.997824300+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:09.997345100+00:00,,0.009,
2026-03-20T18:27:10.112544400+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:09.997345100+00:00,2026-03-20T18:27:10.112265300+00:00,0.009,114.920
2026-03-20T18:27:11.946973800+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:11.946567300+00:00,,0.008,
2026-03-20T18:27:12.064307300+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:11.946567300+00:00,2026-03-20T18:27:12.064079800+00:00,0.008,117.512
2026-03-20T18:27:15.190985+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:15.190459200+00:00,,0.012,
2026-03-20T18:27:15.235236900+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:15.190459200+00:00,2026-03-20T18:27:15.234906100+00:00,0.012,44.446
2026-03-20T18:27:15.864343300+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:15.863883800+00:00,,0.008,
2026-03-20T18:27:15.963288300+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:15.863883800+00:00,2026-03-20T18:27:15.962918100+00:00,0.008,99.034
2026-03-20T18:27:17.147666500+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:17.147215600+00:00,,0.009,
2026-03-20T18:27:17.246878400+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:17.147215600+00:00,2026-03-20T18:27:17.246579100+00:00,0.009,99.363
2026-03-20T18:27:17.799932400+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:17.799147+00:00,,0.010,
2026-03-20T18:27:17.914924600+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:27:17.799147+00:00,2026-03-20T18:27:17.914488900+00:00,0.010,115.341
